user_id,week_year,num_ascolti_totali,num_ascolti_artista,artisti_univoci,generi_univoci
silverspur22,2013/05,14,0,4,3
silverspur22,2013/06,27,0,8,6
silverspur22,2013/07,15,0,9,6
silverspur22,2013/09,9,1,9,6
silversurfa,2014/16,13,0,9,5
silversurfa,2014/17,3,0,3,3
silversurfa,2014/18,13,0,8,4
silversurfa,2014/19,15,0,12,8
silversurfa,2014/20,4,0,3,3
silversurfa,2014/21,1,0,1,1
silversurfa,2014/23,26,0,18,11
silversurfa,2014/26,6,0,5,2
silversurfa,2014/28,4,0,4,4
silversurfa,2014/29,11,0,11,8
silversurfa,2014/30,15,4,8,6
silversurfer77,2010/11,57,1,37,18
simko,2016/14,170,5,37,14
simko,2016/15,19,0,14,7
simon_1988,2016/09,2,1,2,2
simon_1988,2016/11,129,0,30,22
simon_1988,2016/12,1,0,1,1
simon_1988,2016/13,27,0,19,13
simon_loughins,2010/46,76,0,39,16
simon_loughins,2010/47,32,1,31,11
simon_loughins,2013/01,25,0,19,4
simon_loughins,2013/15,31,1,31,8
simon_loughins,2014/01,6,0,5,1
simondavie,2012/30,47,0,9,9
simondavie,2012/31,8,0,2,2
simondavie,2012/36,7,0,4,2
simondavie,2012/38,4,0,1,1
simondavie,2012/39,25,0,3,2
simondavie,2012/43,22,1,13,7
simondavie,2012/44,73,0,21,11
simonh,2011/11,1,0,1,1
simonh,2011/12,7,0,6,3
simonh,2011/14,25,0,17,8
simonh,2011/15,11,0,5,5
simonh,2011/16,9,1,9,3
simonh,2011/17,2,0,2,2
simonh,2011/20,14,1,12,6
simonh,2011/21,21,1,17,6
simonh,2011/23,24,1,10,5
simonh,2011/24,7,1,7,5
simonh,2011/25,10,1,9,5
simonh,2011/28,9,0,8,5
simonh,2011/37,18,0,5,3
simonisgrowing,2013/01,102,1,83,48
simonisgrowing,2013/02,33,0,33,25
simonisgrowing,2013/03,3,0,3,3
simonisgrowing,2013/04,19,0,18,12
simonisgrowing,2013/06,5,0,4,4
simonisgrowing,2013/42,1,0,1,1
simonisgrowing,2014/16,5,0,5,5
simonisgrowing,2015/16,1,0,1,1
simonlenton,2015/21,1,0,1,1
simonlenton,2015/25,8,0,1,1
simonlenton,2015/28,2,0,2,2
simonlenton,2015/29,18,0,17,9
simonlenton,2015/31,7,0,3,2
simonlenton,2015/32,5,0,5,5
simonlenton,2015/34,6,0,6,5
simonlenton,2015/35,4,0,4,2
simonlenton,2015/37,3,0,1,1
simonlenton,2015/38,31,1,23,12
simonlenton,2015/39,13,0,4,1
simonmaddox,2013/26,131,5,72,15
simonmaddox,2013/27,42,3,32,11
simonmaddox,2013/29,1,0,1,1
simont121,2013/41,31,6,5,5
simont121,2013/42,5,0,1,1
simont121,2013/43,14,0,3,3
simont121,2013/44,3,0,3,2
simont121,2013/46,4,0,1,1
simont121,2013/47,9,0,1,1
simont121,2013/50,5,0,1,1
simont121,2014/23,34,1,15,6
simontitcombe,2016/11,28,0,27,12
simontitcombe,2016/12,5,0,4,3
simontitcombe,2016/13,76,0,39,13
simontitcombe,2016/14,59,1,33,17
simontitcombe,2016/15,12,0,12,6
simonxxxxxx,2016/04,71,0,24,10
simonxxxxxx,2016/06,5,0,3,2
simonxxxxxx,2016/09,20,0,1,1
simonxxxxxx,2016/10,10,1,9,7
simonxxxxxx,2016/11,23,0,4,4
simonxxxxxx,2016/14,13,0,12,7
simproductions,2011/06,72,1,65,29
simproductions,2011/21,20,0,19,4
simproductions,2011/34,8,0,8,6
simproductions,2011/35,6,0,6,4
simproductions,2011/45,33,0,30,14
simproductions,2012/23,32,0,30,19
simsc3,2009/53,5,0,5,2
simsc3,2010/02,24,1,22,5
simsc3,2010/16,2,0,2,2
simsc3,2010/23,48,0,28,4
simsc3,2010/24,7,0,7,2
simsc3,2010/25,2,0,2,2
simsc3,2010/34,10,0,10,2
simsc3,2010/41,3,0,3,2
simsc3,2010/42,8,0,8,3
simsc3,2011/04,3,0,3,2
simsc3,2011/16,3,0,3,2
simsc3,2011/17,48,0,30,4
simsc3,2011/19,2,0,2,1
sinex0,2012/22,19,0,18,12
sinex0,2012/23,38,1,33,15
sinex0,2012/32,31,0,1,1
sinex0,2012/33,4,0,1,1
sinex0,2012/37,3,0,1,1
sinex0,2012/46,15,0,7,4
sinex0,2012/47,15,0,3,2
sinex0,2012/48,5,0,3,2
sinex0,2012/52,2,0,2,2
sinex0,2013/03,1,0,1,1
sinex0,2013/04,12,0,5,4
sinex0,2013/05,21,0,1,1
sing_in_silence,2016/13,16,0,4,2
sing_in_silence,2016/14,110,1,43,11
sing_in_silence,2016/15,16,0,14,5
sings21,2015/12,21,0,20,10
sings21,2015/13,3,0,3,3
sings21,2015/15,23,0,23,12
sings21,2015/17,8,0,8,5
sings21,2015/24,20,0,3,3
sings21,2015/25,6,0,5,5
sings21,2015/26,19,0,1,1
sings21,2015/27,24,1,16,7
sings21,2015/39,5,0,1,1
sings21,2015/41,10,0,10,5
sings21,2015/47,4,0,1,1
sings21,2016/01,7,0,1,1
sings21,2016/05,11,0,1,1
sings21,2016/06,10,0,5,5
sinkshipsjax,2011/18,131,0,57,14
sinkshipsjax,2011/20,12,1,11,4
siobhan_h,2011/38,13,0,1,1
siobhan_h,2011/41,2,0,2,2
siobhan_h,2011/43,8,0,3,3
siobhan_h,2011/44,31,0,5,4
siobhan_h,2011/45,3,0,1,1
siobhan_h,2011/47,4,0,2,2
siobhan_h,2011/52,8,0,5,3
siobhan_h,2012/02,8,0,1,1
siobhan_h,2012/05,7,0,1,1
siobhan_h,2012/10,2,0,1,1
siobhan_h,2012/13,2,0,1,1
siobhan_h,2012/20,2,0,1,1
siobhan_h,2012/21,2,0,1,1
siobhan_h,2012/22,9,0,3,3
siobhan_h,2012/23,6,0,3,2
siobhan_h,2012/24,10,0,10,8
siobhan_h,2012/25,1,0,1,1
siobhan_h,2012/26,9,0,3,3
siobhan_h,2012/30,2,0,2,2
siobhan_h,2012/34,1,0,1,1
siobhan_h,2012/36,1,0,1,1
siobhan_h,2012/37,1,1,1,1
siobhan_h,2012/38,1,0,1,1
siobhan_h,2012/39,12,1,11,7
siobhan_h,2012/42,1,0,1,1
siobhan_h,2012/43,2,0,2,2
siobhan_h,2012/51,2,0,2,2
siobhan_h,2013/04,2,0,2,2
siobhan_h,2013/08,3,0,2,2
siobhan_h,2013/18,1,0,1,1
siobhan_h,2013/19,3,0,1,1
siobhan_h,2013/22,3,0,1,1
siobhanjc,2010/50,15,0,14,5
siobhanjc,2010/51,63,0,55,19
siobhanjc,2011/03,3,0,3,2
siobhanjc,2011/04,49,0,34,13
siobhanjc,2013/05,49,1,37,18
siobhanjc,2013/08,1,0,1,1
siprior85,2012/40,91,1,60,13
siprior85,2012/41,23,2,17,8
siprior85,2012/42,6,0,3,3
siprior85,2013/11,25,0,20,11
siprior85,2013/14,7,0,7,3
siprior85,2013/15,21,0,18,3
siprior85,2013/19,5,0,5,3
sir_timothius,2011/15,3,0,2,2
sir_timothius,2011/16,16,0,6,2
sir_timothius,2011/17,4,0,1,1
sir_timothius,2011/18,3,0,1,1
sir_timothius,2011/21,1,0,1,1
sir_timothius,2011/22,1,0,1,1
sir_timothius,2011/23,1,0,1,1
sir_timothius,2011/24,6,0,3,3
sir_timothius,2011/25,3,0,2,1
sir_timothius,2012/03,4,0,2,2
sir_timothius,2012/12,22,1,15,7
sir_timothius,2012/22,1,0,1,1
sir_timothius,2012/49,11,0,1,1
sir_timothius,2012/50,2,0,1,1
sir_timothius,2012/51,3,0,1,1
sir_timothius,2013/03,1,0,1,1
sir_timothius,2013/05,1,0,1,1
sirjamesgreen,2014/01,5,0,2,2
sirjamesgreen,2014/39,25,0,25,11
sirjamesgreen,2014/40,73,0,3,2
sirjamesgreen,2015/06,1,0,1,1
sirjamesgreen,2015/09,1,0,1,1
sirjamesgreen,2015/14,2,0,2,1
sirjamesgreen,2015/19,13,1,7,5
sirjamesgreen,2015/20,15,0,2,2
sirjamesgreen,2015/21,22,0,6,4
sirjamesgreen,2015/22,5,0,2,2
sirjamesgreen,2015/25,1,1,1,1
sissyboi,2016/14,129,1,45,21
sissyboi,2016/15,3,0,1,1
sister_ray,2016/05,1,0,1,1
sister_ray,2016/08,17,0,16,6
sister_ray,2016/09,5,0,5,4
sister_ray,2016/10,16,0,13,7
sister_ray,2016/11,15,0,13,6
sister_ray,2016/12,14,0,13,8
sister_ray,2016/13,116,1,84,20
sithomas78,2012/35,69,0,44,21
sithomas78,2012/36,52,0,39,21
sithomas78,2012/37,17,1,9,7
situnes83,2015/36,12,0,2,1
situnes83,2015/37,20,0,4,3
situnes83,2015/40,16,0,6,3
situnes83,2015/43,14,0,2,2
situnes83,2015/44,43,1,40,16
situnes83,2015/46,9,0,8,5
situnes83,2016/01,2,0,1,1
situnes83,2016/02,10,0,1,1
situnes83,2016/12,6,0,1,1
sivadlliw,2011/08,8,0,1,1
sivadlliw,2011/09,22,0,3,3
sivadlliw,2011/10,35,0,3,3
sivadlliw,2011/11,34,1,23,11
sivadlliw,2011/12,42,0,11,8
sivadlliw,2011/13,3,0,2,2
sivadlliw,2011/15,16,0,7,3
sixblacknine,2016/08,8,0,4,4
sixblacknine,2016/10,15,0,5,4
sixblacknine,2016/11,21,1,10,7
sixblacknine,2016/12,6,0,5,5
sixblacknine,2016/13,50,0,17,12
sixxgod,2009/47,4,1,4,3
sixxgod,2009/48,4,0,4,3
sixxgod,2009/52,11,1,11,5
sixxgod,2010/01,6,0,6,4
sixxgod,2010/02,7,0,7,4
sixxgod,2010/31,12,0,12,7
sixxgod,2010/33,10,1,9,5
sixxgod,2011/10,2,0,2,1
sixxgod,2011/17,6,0,6,4
sixxgod,2011/38,12,0,9,5
sixxgod,2011/49,11,0,11,5
sixxgod,2011/52,15,0,14,6
sixxgod,2012/31,1,0,1,1
sjacome,2009/27,29,0,27,9
sjacome,2009/28,14,0,11,4
sjacome,2009/33,6,0,2,2
sjacome,2009/41,7,0,6,3
sjacome,2009/42,14,1,7,4
sjacome,2009/43,1,0,1,1
sjacome,2009/48,27,0,3,2
sjacome,2009/50,52,0,11,6
sjacome,2009/52,26,0,26,12
sjacome,2010/23,1,0,1,1
sjacome,2010/28,4,0,2,2
sjbuchanan007,2010/28,4,0,3,3
sjbuchanan007,2010/29,4,0,2,2
sjbuchanan007,2010/48,8,0,8,6
sjbuchanan007,2011/09,1,0,1,1
sjbuchanan007,2011/12,10,0,10,4
sjbuchanan007,2011/13,14,0,6,4
sjbuchanan007,2011/14,11,0,9,4
sjbuchanan007,2011/15,26,0,11,7
sjbuchanan007,2011/16,21,1,16,9
sjbuchanan007,2011/17,1,0,1,1
sjbuchanan007,2011/18,21,0,11,6
sjbuchanan007,2011/19,1,0,1,1
sjbuchanan007,2011/20,1,0,1,1
sjbuchanan007,2011/22,11,0,11,5
sjdean,2014/01,22,0,16,8
sjdean,2014/37,7,0,7,5
sjdean,2014/38,4,0,3,2
sjdean,2014/40,3,0,3,3
sjdean,2014/42,1,0,1,1
sjdean,2014/43,3,0,2,2
sjdean,2014/44,19,1,15,6
sjdean,2014/45,9,0,5,4
sjdean,2014/46,1,0,1,1
sjdean,2014/47,1,0,1,1
sjdean,2014/52,7,0,5,4
sjdean,2015/01,5,0,4,3
sjdean,2015/02,1,0,1,1
sjdean,2015/03,1,0,1,1
sjdean,2015/07,1,0,1,1
sjdean,2015/08,3,0,2,2
sjdean,2015/09,20,0,13,5
sjdean,2015/10,6,0,3,3
sjdean,2015/13,6,0,6,3
sjdean,2015/15,4,0,3,1
sjdean,2015/17,1,0,1,1
sjdean,2015/22,1,0,1,1
sjdean,2015/25,1,0,1,1
sjdean,2015/26,1,0,1,1
sjdean,2015/27,1,0,1,1
sjdean,2015/30,1,0,1,1
sjdean,2015/33,1,0,1,1
sjdean,2015/35,1,0,1,1
sjdean,2015/39,1,0,1,1
sjmarshy,2016/13,10,1,10,5
sjmarshy,2016/14,167,0,102,42
sjransome,2016/12,101,1,70,31
sjransome,2016/14,67,0,44,22
sjsmith88,2015/10,17,0,2,1
sjsmith88,2015/14,9,1,9,3
sjsmith88,2015/15,9,0,9,4
sjsmith88,2015/22,4,0,4,3
sjsmith88,2015/27,10,0,10,6
sjsmith88,2015/31,25,0,12,6
sjsmith88,2015/36,39,0,36,9
sjsmith88,2015/37,6,0,1,1
sjsmith88,2015/50,13,0,11,6
sjsmith88,2015/51,6,0,1,1
sjsmith88,2016/05,3,0,1,1
sjsmith88,2016/12,23,0,21,10
sk0rt,2016/07,1,0,1,1
sk0rt,2016/08,12,0,12,8
sk0rt,2016/09,48,1,36,21
sk0rt,2016/11,33,0,28,15
sk0rt,2016/12,4,0,1,1
sk0rt,2016/13,19,0,12,8
sk0rt,2016/14,15,0,15,12
skadseye,2014/01,3,0,3,3
skadseye,2014/51,35,0,24,18
skadseye,2014/52,15,0,2,1
skadseye,2015/02,34,0,22,13
skadseye,2015/03,36,0,36,25
skadseye,2015/04,16,1,16,11
skadseye,2015/07,4,0,4,4
skadseye,2015/10,3,0,1,1
skadseye,2015/11,4,0,4,4
skadseye,2015/16,5,0,5,5
skadseye,2015/35,17,0,16,10
skadseye,2016/08,5,0,3,1
skadseye,2016/10,4,0,4,2
skaneda,2015/51,42,0,21,13
skaneda,2015/52,1,0,1,1
skaneda,2016/01,13,0,8,4
skaneda,2016/02,13,0,13,8
skaneda,2016/03,53,0,13,9
skaneda,2016/04,11,11,1,1
skaneda,2016/05,3,1,2,2
skaneda,2016/07,1,0,1,1
skellyyy,2012/49,7,0,2,2
skellyyy,2012/51,7,0,7,5
skellyyy,2012/52,4,0,1,1
skellyyy,2013/01,1,0,1,1
skellyyy,2013/02,5,0,1,1
skellyyy,2013/06,10,0,2,2
skellyyy,2013/13,51,0,3,3
skellyyy,2013/14,23,0,7,7
skellyyy,2013/16,13,4,5,4
skellyyy,2013/18,5,0,1,1
skellyyy,2013/19,2,0,1,1
skinblaster,2012/19,13,5,9,7
skinblaster,2012/20,19,3,5,2
skinblaster,2012/21,1,0,1,1
skinblaster,2012/24,22,0,7,5
skinblaster,2012/25,22,0,6,3
skinblaster,2012/26,8,0,4,3
skinblaster,2012/33,1,0,1,1
skinnyeddy,2015/04,36,0,22,10
skinnyeddy,2015/05,95,1,46,13
skins100,2014/21,1,0,1,1
skins100,2014/22,134,3,65,12
skins100,2014/23,20,0,18,5
skins100,2015/47,1,0,1,1
skippy357,2011/23,43,0,29,14
skippy357,2011/24,1,0,1,1
skippy357,2011/27,10,0,7,2
skippy357,2011/28,40,3,7,3
skittlejunkie,2012/46,34,18,7,6
skittlejunkie,2012/47,30,0,16,7
skittlejunkie,2012/48,8,0,5,3
skittlejunkie,2012/49,3,0,3,3
skittlejunkie,2012/50,24,0,2,2
skittlejunkie,2012/51,19,0,16,10
skittlejunkie,2012/52,18,0,16,5
skittles_yum,2015/32,185,3,86,27
sktrbrn,2014/21,6,0,1,1
sktrbrn,2014/27,11,5,5,4
sktrbrn,2014/28,1,0,1,1
sktrbrn,2014/30,5,0,1,1
sktrbrn,2014/32,13,0,5,5
sktrbrn,2014/51,5,0,4,3
sktrbrn,2015/01,11,0,11,9
sktrbrn,2015/02,30,0,25,10
sktrbrn,2015/03,6,0,3,2
sktrbrn,2015/04,32,0,11,10
sktrbrn,2015/05,20,0,2,2
skuesy,2016/13,12,0,9,7
skuesy,2016/14,148,1,60,21
skuesy,2016/15,14,0,2,2
skybluesam,2016/13,20,1,4,2
skybluesam,2016/14,32,4,8,5
skybluesam,2016/15,14,14,1,1
skyla79,2014/39,26,0,25,12
skyla79,2014/44,98,1,63,24
skyla79,2014/45,69,0,53,20
skypexd,2016/06,169,1,126,42
skypexd,2016/07,11,0,2,2
sleepydisco,2014/36,38,0,15,6
sleepydisco,2014/37,37,4,5,3
sleepydisco,2014/38,30,0,4,4
sleepydisco,2014/39,9,0,2,2
sloberingdog,2016/06,25,0,12,8
sloberingdog,2016/07,5,0,1,1
sloberingdog,2016/08,37,0,11,9
sloberingdog,2016/09,9,0,8,4
sloberingdog,2016/11,12,0,1,1
sloberingdog,2016/12,9,1,9,7
sloberingdog,2016/13,79,49,10,3
sloberingdog,2016/14,8,5,2,2
sloberingdog,2016/15,4,4,1,1
slocey,2016/12,35,9,2,1
slocey,2016/13,133,0,2,1
slocey,2016/14,13,0,3,3
slydramon,2014/12,1,0,1,1
slydramon,2014/13,4,0,1,1
slydramon,2014/14,1,0,1,1
slydramon,2014/15,4,0,3,3
slydramon,2014/16,2,0,2,2
slydramon,2014/17,2,0,1,1
slydramon,2014/18,3,0,3,3
slydramon,2014/19,2,0,2,2
slydramon,2014/20,1,0,1,1
slydramon,2014/23,3,0,1,1
slydramon,2014/24,5,0,1,1
slydramon,2014/25,4,0,2,2
slydramon,2014/32,1,0,1,1
slydramon,2014/33,3,0,3,3
slydramon,2014/37,35,0,1,1
slydramon,2014/38,4,0,1,1
slydramon,2014/39,11,0,2,2
slydramon,2014/40,26,0,25,19
slydramon,2014/52,2,0,1,1
slydramon,2015/09,1,0,1,1
slydramon,2015/10,7,0,2,2
slydramon,2015/12,1,0,1,1
slydramon,2015/18,1,0,1,1
slydramon,2015/21,4,0,4,3
slydramon,2015/23,9,3,6,5
slydramon,2015/24,4,0,1,1
slydramon,2015/25,4,0,1,1
slydramon,2015/32,2,0,2,2
slydramon,2015/33,7,0,2,2
slydramon,2015/34,3,0,2,2
slydramon,2015/40,1,0,1,1
slydramon,2015/50,1,0,1,1
slydramon,2016/09,3,0,2,2
slyinator,2012/26,131,0,82,30
slyinator,2012/27,20,1,20,10
slyinator,2012/34,1,0,1,1
slyinator,2014/05,18,1,18,8
slynkycat,2016/08,51,0,41,21
slynkycat,2016/09,55,1,41,20
smallpinkrabbit,2014/17,5,0,2,2
smallpinkrabbit,2014/18,35,0,9,6
smallpinkrabbit,2014/19,15,0,6,5
smallpinkrabbit,2014/20,31,0,6,5
smallpinkrabbit,2014/21,33,1,6,6
smalteserman,2011/33,4,0,4,4
smalteserman,2011/34,1,0,1,1
smalteserman,2011/35,10,0,2,2
smalteserman,2011/37,14,0,5,5
smalteserman,2011/38,10,0,10,7
smalteserman,2012/08,29,0,8,4
smalteserman,2012/09,16,0,4,4
smalteserman,2012/11,1,0,1,1
smalteserman,2012/24,30,0,8,6
smalteserman,2012/29,27,0,7,6
smalteserman,2012/37,14,0,7,2
smalteserman,2012/42,13,13,1,1
smalteserman,2012/46,3,0,2,2
smalteserman,2013/01,1,0,1,1
smalteserman,2013/14,3,0,2,2
smalteserman,2013/30,1,0,1,1
smalteserman,2013/37,10,0,1,1
smalteserman,2013/41,9,0,2,2
smammi,2006/50,36,0,24,6
smammi,2006/51,57,0,39,12
smammi,2006/52,55,1,27,9
smammi,2009/15,8,0,8,3
smammi,2010/40,7,0,7,5
smammi,2012/32,1,0,1,1
smartchild,2016/13,74,0,32,18
smartchild,2016/14,43,1,25,18
smccormack21,2013/07,40,0,38,14
smccormack21,2013/08,135,1,102,23
smellsLikePunk,2009/21,45,1,42,17
smellsLikePunk,2009/22,16,0,6,6
smellsLikePunk,2009/48,15,0,14,6
smellsLikePunk,2009/50,18,0,5,4
smellsLikePunk,2009/51,3,0,2,2
smellsLikePunk,2010/02,1,0,1,1
smellsLikePunk,2010/09,2,0,2,2
smellsLikePunk,2010/18,37,0,31,9
smellsLikePunk,2010/19,1,0,1,1
smidgalena,2016/13,25,0,12,5
smidgalena,2016/14,77,30,36,11
smidgalena,2016/15,4,0,4,2
smiffjam,2015/01,10,0,10,6
smiffjam,2015/02,52,0,40,20
smiffjam,2015/03,29,3,24,10
smiffjam,2015/04,15,0,15,10
smiffjam,2015/05,6,0,4,3
smiffjam,2015/06,3,0,1,1
smiffjam,2015/07,11,0,11,7
smiffjam,2015/14,2,2,1,1
smiffjam,2015/34,3,0,1,1
smiffjam,2015/45,1,0,1,1
smiffjam,2015/49,11,0,8,4
smiffjam,2015/50,5,0,1,1
smiffjam,2016/09,10,0,10,9
smile_its_rhoni,2009/37,1,0,1,1
smile_its_rhoni,2009/38,4,0,4,3
smile_its_rhoni,2009/39,2,0,1,1
smile_its_rhoni,2009/40,9,0,8,4
smile_its_rhoni,2009/42,11,0,11,7
smile_its_rhoni,2009/43,7,0,6,4
smile_its_rhoni,2009/44,9,0,8,5
smile_its_rhoni,2009/45,5,0,5,2
smile_its_rhoni,2009/46,11,0,10,8
smile_its_rhoni,2009/47,8,0,8,6
smile_its_rhoni,2009/48,1,0,1,1
smile_its_rhoni,2009/49,7,1,7,5
smile_its_rhoni,2010/10,2,0,2,2
smile_its_rhoni,2010/19,2,0,2,2
smile_its_rhoni,2010/48,6,0,6,4
smile_its_rhoni,2011/10,16,0,15,9
smiler316,2011/06,130,1,96,29
smiler316,2011/07,13,0,13,9
smiler316,2011/08,35,0,26,12
smiler316,2011/09,10,0,10,7
smirny,2010/15,1,0,1,1
smirny,2010/17,4,0,4,3
smirny,2010/19,1,0,1,1
smirny,2010/26,7,1,7,4
smirny,2010/27,3,0,3,3
smirny,2010/28,1,0,1,1
smirny,2010/30,3,0,3,3
smirny,2010/31,6,0,6,5
smirny,2010/33,11,0,11,8
smirny,2010/34,6,0,6,5
smirny,2010/35,9,0,9,6
smirny,2010/36,1,0,1,1
smirny,2010/37,7,0,6,6
smirny,2010/38,2,0,2,2
smirny,2010/40,7,0,7,7
smirny,2010/42,2,0,2,2
smirny,2010/43,3,0,3,3
smirny,2010/44,1,0,1,1
smirny,2010/45,11,0,1,1
smirny,2010/46,1,0,1,1
smirny,2010/47,1,0,1,1
smirny,2010/48,3,0,3,3
smirny,2010/50,1,0,1,1
smirny,2010/51,4,0,4,4
smirny,2011/19,1,0,1,1
smirny,2011/21,24,0,22,15
smirny,2011/49,5,0,1,1
smirny,2012/16,1,0,1,1
smirny,2012/21,1,0,1,1
smirny,2015/35,1,0,1,1
smish92,2015/26,8,0,5,5
smish92,2015/27,35,1,17,13
smish92,2015/28,19,0,9,8
smish92,2015/29,28,0,15,12
smish92,2015/30,21,1,17,12
smish92,2015/31,14,0,3,2
smish92,2015/32,8,0,5,4
smit9891,2012/46,34,0,7,5
smit9891,2012/47,38,0,16,11
smit9891,2012/51,26,2,11,9
smit9891,2012/52,16,0,4,3
smit9891,2013/01,7,0,3,2
smit9891,2013/03,6,0,4,2
smit9891,2013/05,5,0,2,2
smit9891,2013/06,5,0,3,3
smit9891,2014/17,16,0,2,1
smithyjames,2012/31,69,0,12,10
smithyjames,2012/32,94,1,35,17
smitty350z,2016/12,101,1,34,19
smitty350z,2016/13,13,0,1,1
snade,2013/04,3,0,3,2
snade,2013/17,11,0,1,1
snade,2013/20,5,0,4,4
snade,2013/21,3,0,3,3
snade,2013/22,3,0,3,3
snade,2013/27,10,0,10,7
snade,2013/38,105,0,53,10
snade,2013/40,24,0,20,5
snade,2013/48,18,1,18,8
snakedoctor453,2016/12,22,4,11,6
snakedoctor453,2016/14,88,31,11,8
snakedoctor453,2016/15,1,1,1,1
snakesforhair,2013/05,3,0,2,2
snakesforhair,2013/06,8,0,1,1
snakesforhair,2013/07,51,1,24,11
snakesforhair,2013/08,38,0,33,10
snakesforhair,2013/09,42,0,27,11
snakesforhair,2013/10,20,0,3,2
snakesforhair,2013/14,10,0,6,4
snigl3t,2016/14,114,0,94,39
snigl3t,2016/15,73,1,69,34
snowgoon,2016/11,75,8,29,10
snowgoon,2016/12,80,0,67,23
snowgoon,2016/13,4,0,1,1
snowgoon,2016/14,28,0,27,11
snowman606,2016/14,142,2,99,33
snowman606,2016/15,48,0,21,11
so19babyg,2016/13,9,0,2,2
so19babyg,2016/14,165,11,50,9
so19babyg,2016/15,9,0,1,1
sobble,2010/41,54,0,38,15
sobble,2010/42,27,1,22,10
sobble,2010/43,5,0,5,4
sobble,2010/49,26,0,26,14
sobble,2010/50,43,1,42,15
sobble,2011/25,1,0,1,1
sochilly,2010/26,4,0,4,3
sochilly,2010/27,7,1,5,4
sochilly,2010/34,2,0,2,2
sochilly,2010/41,26,0,17,10
sochilly,2010/44,5,0,5,4
sochilly,2010/45,1,0,1,1
sochilly,2010/46,2,0,2,2
sochilly,2011/06,3,0,3,2
sochilly,2011/26,1,0,1,1
socksy,2016/04,4,0,3,3
socksy,2016/05,6,0,4,3
socksy,2016/06,3,0,3,3
socksy,2016/07,2,0,1,1
socksy,2016/08,60,1,45,20
socksy,2016/09,2,0,2,2
socksy,2016/10,1,0,1,1
socksy,2016/11,8,0,3,3
socksy,2016/12,13,0,10,8
socksy,2016/13,20,0,10,8
socksy,2016/14,20,0,18,11
socksy,2016/15,2,0,2,2
sofi314,2016/09,70,0,39,16
sofi314,2016/11,9,0,7,5
sofi314,2016/12,49,0,25,9
sofi314,2016/13,18,0,15,8
sofi314,2016/14,18,5,11,9
sofi314,2016/15,12,0,12,11
some1seyes,2010/45,4,0,4,2
some1seyes,2010/49,12,0,11,7
some1seyes,2010/50,14,0,13,6
some1seyes,2011/01,5,0,5,3
some1seyes,2011/08,2,0,2,1
some1seyes,2011/11,14,0,11,7
some1seyes,2011/27,19,0,16,7
some1seyes,2011/31,24,0,23,9
some1seyes,2011/43,27,0,24,9
some1seyes,2011/44,30,0,27,17
some1seyes,2011/48,10,1,10,7
some1seyes,2011/50,12,0,12,7
someonesmissing,2012/35,2,0,1,1
someonesmissing,2012/36,13,0,10,7
someonesmissing,2012/37,5,0,4,4
someonesmissing,2012/42,8,0,2,2
someonesmissing,2012/45,17,0,2,1
someonesmissing,2012/48,10,1,8,4
someonesmissing,2012/49,1,0,1,1
sonisandwich,2012/21,59,0,33,10
sonisandwich,2012/24,6,0,6,5
sonisandwich,2012/34,4,0,3,2
sonisandwich,2012/36,3,0,1,1
sonisandwich,2012/38,4,0,1,1
sonisandwich,2012/39,3,0,1,1
sonisandwich,2012/45,1,0,1,1
sonisandwich,2012/50,8,0,1,1
sonisandwich,2013/09,1,0,1,1
sonisandwich,2013/29,58,0,38,15
sonisandwich,2013/33,9,1,8,5
sonofemp,2012/38,13,0,3,2
sonofemp,2012/39,6,0,1,1
sonofemp,2013/03,21,0,9,6
sonofemp,2013/05,20,0,9,7
sonofemp,2013/08,11,0,1,1
sonofemp,2015/10,24,0,24,16
sonofemp,2015/11,5,1,5,5
sonofemp,2015/12,39,0,24,17
sonofemp,2015/19,9,0,9,6
sonofemp,2015/20,2,0,2,2
sonofemp,2015/34,2,0,2,2
sonofemp,2015/48,11,0,4,4
sonofsam11,2015/23,1,0,1,1
sonofsam11,2015/26,12,1,12,5
sonofsam11,2015/27,3,0,1,1
sonofsam11,2015/28,5,0,5,4
sonofsam11,2015/31,4,0,4,2
sonofsam11,2015/35,3,0,3,2
sonofsam11,2015/49,3,0,1,1
sonofsam11,2016/01,15,0,2,1
sonofsam11,2016/02,12,0,2,1
sonofsam11,2016/03,4,0,2,1
sonofsam11,2016/06,7,0,3,1
sonofsam11,2016/11,18,1,11,5
sonofsam11,2016/12,30,2,24,5
sonofsam11,2016/13,22,0,17,8
sonofsam11,2016/14,30,1,17,3
sophXD,2013/40,87,1,45,27
sophXD,2013/41,13,0,7,5
sophXD,2014/16,15,0,7,4
sophXD,2014/17,33,0,16,9
sophalish,2012/34,11,0,6,5
sophalish,2012/35,21,1,19,11
sophalish,2012/38,4,0,1,1
sophalish,2012/42,10,0,9,5
sophalish,2012/46,14,0,10,5
sophalish,2012/50,13,0,11,7
sophalish,2012/52,19,0,8,7
sophalish,2013/03,6,0,6,3
sophalish,2013/04,4,0,2,2
sophalish,2013/06,4,0,2,2
sophalish,2013/12,14,0,4,4
sophalish,2013/25,1,0,1,1
sophalish,2013/27,1,0,1,1
sophalish,2013/30,1,0,1,1
sophalish,2013/41,8,0,8,5
sophalish,2013/44,1,0,1,1
