user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
sunday_drive88,134,0,5,0,70,21
sunday_grl,148,0,8,0,45,19
sundaygrrl,165,0,3,0,32,13
sundayisgloomy,107,0,16,0,34,16
sunderlandave,114,0,2,0,58,12
sune_g_n,197,0,2,0,77,27
sunfire,110,7,4,3,22,6
sunflowerinrain,116,0,7,0,57,12
sungirltan,116,0,14,0,40,10
sunheadbowed,144,0,3,0,9,7
sunhill67,171,0,2,0,84,33
sunildhokia,122,0,6,0,38,13
sunilthankey007,175,0,8,0,116,23
sunj,146,1,3,1,67,15
sunniblud,124,0,3,0,41,11
sunnierainyday,21,0,2,0,2,2
sunny3014,62,0,4,0,10,5
sunnyblind,181,0,6,0,144,32
sunnychick,118,0,9,0,19,13
sunnydayjune,113,0,19,0,49,15
sunnymu18,64,3,4,2,29,10
sunnyvale,157,0,7,0,31,18
sunnywinter,178,0,4,0,55,23
suno_ano,167,0,4,0,76,46
sunsetbumblee,165,0,36,0,117,29
sunsetcyprus,116,0,17,0,74,23
sunsetmog,32,0,2,0,16,8
sunsettglow,153,0,9,0,76,23
sunsettoken,189,0,10,0,140,42
sunsetyellow,182,0,4,0,16,11
sunshine-love,14,0,2,0,11,5
sunshine1shell,150,10,7,3,99,23
sunshine2108,147,0,10,0,24,12
sunshine_fever,115,0,8,0,77,19
sunshine_flower,170,0,3,0,85,20
sunshinebex88,103,0,7,0,41,14
sunshinecafe_,163,0,11,0,37,13
sunshineend,125,0,11,0,29,8
sunshinefairyx,130,0,12,0,57,20
sunshinekeekee,124,0,6,0,47,15
sunslide,162,0,13,0,38,20
suntansuperman1,131,4,8,1,50,18
supafantastic,117,0,5,0,96,28
supaflynw10,142,0,11,0,89,20
supahans,166,0,12,0,103,33
supakewlaaron,116,0,3,0,24,8
supakinger,172,2,10,2,132,33
supamelon,138,0,5,0,30,14
supanova101,139,1,4,1,102,24
supashammy,173,0,13,0,82,21
supedude,115,0,2,0,44,8
super-rose,140,0,5,0,85,16
super-x-star,159,0,6,0,20,11
super8stories,160,0,3,0,44,19
superFATIMA,106,0,6,0,19,8
superKla,164,0,12,0,110,25
superXcoredan,154,0,4,0,105,43
super_R,140,0,8,0,80,27
super_ben89,141,0,9,0,13,3
super_dolphie,117,0,6,0,75,33
super_glue,187,3,9,2,70,12
super_jen,110,0,7,0,24,13
super_mingo,92,0,4,0,67,32
super_muh,137,0,8,0,27,17
super_tom2,165,0,11,0,82,27
superandy,49,27,2,2,6,4
superandy_07,123,0,13,0,35,16
superandyrooo,109,0,6,0,21,9
superapple33,154,1,5,1,84,23
superattack,146,0,3,0,54,25
superba_,113,0,9,0,66,24
superbad157,134,4,2,2,48,19
superbeccax,106,0,2,0,49,13
superbia,158,0,8,0,45,24
superbland,134,0,15,0,108,27
superbungalow,123,40,2,1,34,15
supercabbage,130,0,5,0,107,36
superchimpanzee,163,0,4,0,44,16
superchrisfm,137,0,5,0,80,17
superchunk,170,0,3,0,51,23
supercracko,170,0,7,0,118,25
superdazza,117,0,9,0,58,23
superdry67,138,0,7,0,63,19
superdupersheep,136,0,2,0,41,16
superelinor64,101,0,2,0,50,17
supereviljo,24,0,3,0,11,6
superfish33,114,3,21,2,58,19
superflores,87,0,11,0,73,31
superflysamura1,97,0,4,0,37,17
superfreaks,171,0,19,0,130,35
superfringe21,170,0,9,0,98,18
superfurryandy,172,0,4,0,88,32
superfurryballs,66,0,4,0,7,5
superfurryboy,183,0,3,0,32,15
superfurrysean,183,4,11,4,98,32
superfurrythom,109,0,2,0,15,12
supergaz183,174,0,3,0,32,9
supergiannio,167,0,3,0,38,13
supergirl92,173,2,16,1,86,18
superherofae,186,0,6,0,140,54
superimpossible,127,0,2,0,35,17
superiorfixies,91,0,8,0,70,16
superiphi,143,0,4,0,32,18
superkingdave,141,0,5,0,29,21
superkinna,181,0,2,0,154,44
superlee123,79,0,1,0,53,30
superlost,137,0,7,0,90,32
superlucky82,135,0,4,0,90,41
supermachiner,111,4,4,2,12,8
supermattio,151,0,7,0,38,15
supermethod,179,0,7,0,148,48
supermhairi,120,0,9,0,48,17
supermisst,169,0,10,0,87,20
supermoo5000,130,0,3,0,18,7
supermoose,161,0,7,0,32,12
supernaturalguy,145,1,3,1,52,20
supernemore,124,0,7,0,41,25
supernoodles,130,0,17,0,24,15
supernova1031,142,0,5,0,41,15
superpencil,81,0,5,0,55,22
superphilman,174,0,17,0,103,29
superru,163,0,16,0,73,22
supersafff,73,0,3,0,19,12
supersara2001,159,0,6,0,131,35
supersaurus,68,0,11,0,42,20
superscott789,34,0,11,0,33,18
supershan,101,0,6,0,23,11
supersilly123,75,0,19,0,41,11
supersirloin,157,1,11,1,93,31
supersly1,154,0,3,0,24,14
supersmashsteve,124,0,3,0,72,27
supersole,179,0,3,0,42,15
supersonic_89,164,0,6,0,54,16
supersonic_fest,173,0,11,0,103,28
supersonicryder,170,0,3,0,63,11
supersophi,76,9,2,1,35,19
supersorina,173,0,5,0,128,30
supersox,151,0,4,0,97,36
supersoybien,171,0,1,0,8,7
superstar-,41,0,2,0,6,1
superstar_vezzi,168,0,10,0,78,19
superstarfm,133,0,10,0,56,24
superstella77,144,0,5,0,48,23
supertrooper,184,0,4,0,118,29
supertwister,158,0,2,0,13,9
superubergod,160,0,3,0,15,9
superveggypower,156,0,5,0,112,22
supervixen94,182,0,5,0,88,22
superzwiebel,189,0,2,0,147,47
supgav,131,0,6,0,101,26
supra11000,148,0,7,0,18,12
supremacyOFself,20,0,4,0,14,9
sureandsimple,140,0,5,0,21,11
surefox,172,0,7,0,135,43
suregena,116,0,6,0,8,7
sureiya_x,166,0,3,0,14,6
surfer_babe,123,0,11,0,50,12
surfer_stu,101,0,10,0,41,13
surferrosa11,100,0,8,0,43,24
surferrosaparks,158,0,3,0,39,17
surfmadkyle,180,1,3,1,120,41
surfrik,142,0,7,0,48,25
surfsupfriends,112,0,7,0,46,20
surgeon,109,0,13,0,39,15
surgicaljunkie,54,0,4,0,9,6
surivi,146,0,6,0,69,26
surjeoleone,142,0,3,0,16,8
surlyrider,166,0,3,0,26,16
surreel,141,1,5,1,21,7
surrendertoalex,169,0,2,0,104,38
surrrah,164,0,14,0,44,18
susanb84,162,0,14,0,41,11
susanmayy,101,0,13,0,39,15
susannaheloise,178,0,12,0,95,32
susannahkeene,108,0,5,0,37,16
susanne_x,178,0,16,0,126,41
sushankbastola,114,0,2,0,31,18
sushay16,188,0,7,0,164,35
sushi_co,127,0,9,0,56,31
sushibat,147,0,9,0,88,35
susie_sue,137,0,12,0,88,19
susiec,114,0,3,0,47,21
susied23,152,0,12,0,78,29
susikettu,151,0,10,0,55,27
suspiria88,99,0,3,0,55,23
suspiriadoom,137,0,17,0,28,13
susstudio_x,167,1,9,1,88,27
susurrus,199,0,3,0,14,5
sutekicafe,8,0,1,0,6,3
sutha,158,0,2,0,146,35
suthernspud,143,0,13,0,84,28
suthnoli,106,0,4,0,87,31
suthy12,182,0,2,0,94,22
suttree,156,0,10,0,135,37
sutty,184,0,8,0,106,34
suturedhearts,146,0,4,0,84,21
suus801,145,0,8,0,99,24
suuzle,143,0,6,0,14,4
suvi_m,89,0,4,0,12,7
suz74,174,0,15,0,33,19
suzaay,83,0,3,0,15,8
suzanne--x,92,0,7,0,73,22
suzanneglass,188,0,3,0,55,10
suzarella,155,0,5,0,28,16
suzayyy64,174,0,7,0,103,24
suzerella,96,1,5,1,63,22
suzi044,8,0,1,0,1,1
suzi071,84,1,2,1,41,16
suzical,161,0,3,0,133,40
suzie10101,2,0,1,0,2,2
suzie_cyanide,4,0,2,0,3,2
suziec1,136,0,7,0,30,20
suzieee_,59,0,4,0,23,8
suziestar,136,0,3,0,77,27
suzietherebel,78,0,4,0,56,14
suzifcp,177,1,5,1,80,29
suzigrimshaw,152,0,4,0,12,8
suzipurser,165,0,4,0,66,24
suzisuzi,171,0,6,0,151,45
suzs30,154,0,7,0,111,20
suzukaze,54,0,3,0,12,6
suzy_puzz,148,1,5,1,101,37
suzymartin,170,0,16,0,111,31
suzypud,136,0,3,0,62,18
suzzieq,111,0,18,0,44,18
svariety,131,0,9,0,22,12
svarthjerte,92,0,7,0,35,15
svds1,85,1,9,1,51,24
svdw1v07,172,0,23,0,152,34
sven,132,0,10,0,38,20
sven945,161,0,4,0,17,11
svenedikt,70,0,9,0,33,18
svenmk2,153,0,7,0,23,13
svenno,161,12,2,1,85,26
svgdestroyer,163,0,5,0,81,16
sviglas,107,0,7,0,23,9
svirsk,134,0,2,0,76,13
svnty,143,0,17,0,32,13
svt1x07,153,0,7,0,105,15
sw666,114,0,4,0,5,4
sw_chris,155,2,4,2,139,26
swadbus,134,0,10,0,112,25
swagpuss,119,0,10,0,25,17
swahzipan,152,0,9,0,6,6
swailzoid,115,0,4,0,19,11
swakira,87,0,6,0,15,5
swamp-witch,161,0,4,0,67,19
swampodoom,160,0,12,0,79,36
swampthing81,155,0,7,0,58,25
swanaldo,192,0,1,0,136,48
swanningbird,175,0,8,0,34,22
swanny13,39,0,4,0,16,8
swansbury,117,0,5,0,51,22
swapbeat,139,0,8,0,82,16
swathes,146,0,6,0,42,12
swawrzyniak,159,11,4,2,50,19
sway92x,146,4,2,2,82,24
swaylud,152,0,1,0,68,36
swaymyway,173,0,9,0,93,18
swbcanning,121,0,5,0,44,13
swcoruscant,151,0,9,0,80,20
sweara38,181,0,2,0,12,8
swearwolf,142,0,5,0,68,22
sweatbloodtears,103,0,12,0,41,24
sweathog,172,0,4,0,72,18
swedishdave,187,0,9,0,136,41
swee_t_py,172,0,5,0,46,17
sweedcklyland,109,0,6,0,44,20
sweeetsugar,66,0,6,0,20,9
sweek,153,0,3,0,116,42
sweeneymini,144,3,19,2,55,27
sweepingnation,183,0,4,0,108,31
sweepxcore,125,0,13,0,17,13
sweet-corn,124,0,11,0,45,21
sweet_ace,10,0,3,0,5,3
sweet_jebus,140,0,2,0,108,41
sweet_william,153,0,6,0,70,31
sweetanddeadly,110,0,9,0,22,7
sweetangel1,107,0,12,0,59,11
sweetcatatonia,185,0,2,0,48,18
sweetdreams1990,113,0,4,0,57,16
sweetdudebro,172,0,3,0,31,16
sweetemotion-,157,0,6,0,33,17
sweetheart4321,186,0,13,0,151,22
sweethereafter,188,1,16,1,60,23
sweetie69,158,1,5,1,83,22
sweetiepetie,142,0,6,0,104,33
sweetlil11,67,0,3,0,44,10
sweetn0thing,121,0,6,0,16,11
sweetncute,115,0,3,0,22,6
sweetpea55,89,0,14,0,70,11
sweetpea_maggot,191,0,10,0,145,27
sweetpeagreen,169,0,4,0,48,22
sweetporcelain,176,3,4,2,105,23
sweetrainbow74,177,0,4,0,81,11
sweetsaliva,147,0,5,0,58,26
sweetshopa,149,0,8,0,49,19
sweetsounding,171,0,10,0,118,24
sweetsweet,163,0,3,0,46,24
sweetums66,91,0,4,0,19,10
sweetxsacrifice,97,0,10,0,9,5
swellmaps1,131,0,9,0,23,16
swerve_drive,84,0,6,0,76,30
swerveball,11,0,1,0,1,1
swesch,176,1,11,1,60,14
swezzy,11,0,2,0,1,1
swiff_epics,170,0,4,0,83,13
swiftus1,173,0,9,0,92,14
swiftylaaa,172,0,19,0,110,40
swindyy,154,0,5,0,85,34
swinglehurst,167,0,8,0,45,14
swinglifeaway57,147,0,10,0,27,14
swinglifeaway_x,154,0,4,0,29,10
swingsets,39,0,1,0,5,3
swinguk,119,0,8,0,21,8
swinhoe,179,0,8,0,131,40
swinny93,141,0,18,0,38,13
swinton,144,0,6,0,63,29
swirus,121,0,5,0,27,10
swishchick,115,1,18,1,42,18
swishcottage,149,0,2,0,44,24
swissarmy,168,1,5,1,134,53
swissboy76,173,1,12,1,132,34
swissdave,135,0,3,0,26,16
swisslet,146,1,4,1,100,24
swissmissy,193,0,5,0,118,24
swisstoni,172,0,8,0,33,16
switchflicker,130,0,11,0,80,24
swithers,86,0,4,0,43,12
swizz18,174,7,4,1,96,28
swollenappetite,156,0,17,0,74,13
swoodlogswindon,173,0,6,0,113,25
swoood,133,0,10,0,71,25
swooshfc,119,0,1,0,72,13
sword4thelord,119,1,6,1,100,24
swordofmorality,167,0,8,0,47,17
swordsandpens,94,0,2,0,14,8
swordsblades,179,0,3,0,61,23
swotm,108,0,5,0,94,36
swtimmer,155,0,8,0,124,38
swwonder,137,0,10,0,84,28
sxb,139,0,7,0,20,10
sxhvampire,89,0,4,0,56,31
sxtyfootmalcolm,135,0,7,0,25,15
syamw,119,0,11,0,87,27
syan7,163,0,8,0,103,47
sydboxs,176,0,7,0,85,26
sydnar,156,0,6,0,67,14
sydsyd,167,0,15,0,90,41
syedabidi,103,0,5,0,34,14
syg_ami,126,0,4,0,80,29
syknyk,164,0,2,0,126,43
sylbert,171,0,10,0,105,22
sylosis,149,0,4,0,57,27
sylvanianpopoff,153,0,9,0,133,31
sylverfyre,122,0,3,0,11,6
sylviayong,92,0,4,0,42,16
sylviebeans,145,0,4,0,44,17
sylviej,145,0,3,0,72,23
sylwiaaab,181,0,11,0,127,28
sylwiaalbin,144,0,13,0,79,35
sylwiasad,174,0,5,0,103,25
symbiian,119,0,4,0,20,11
symbonic,196,0,2,0,54,21
symkumquat,173,0,8,0,109,43
symmetriKal,159,0,5,0,90,29
symphonicknot,170,0,10,0,62,23
symphony-x,152,0,3,0,122,41
sympodius,59,0,2,0,47,11
symptom_recital,172,0,5,0,87,27
synackle,138,0,5,0,55,25
synaesthetist_,127,0,2,0,54,30
synaptyx,125,0,6,0,35,19
synchrotron,125,0,6,0,88,43
synconi,142,1,5,1,85,21
syndilou,4,0,1,0,4,2
synesthesiac,157,0,6,0,14,8
synfull,63,0,4,0,47,15
synik,100,0,10,0,69,25
synth3tic,121,1,10,1,70,25
synth3tic_sm1le,155,0,6,0,26,18
synthesezia,131,0,11,0,39,20
syntheticchrist,95,0,5,0,17,12
syntheticred,139,0,4,0,92,26
synthiaspleen,83,0,1,0,4,3
synthinthecity,178,0,11,0,141,35
synystershadows,120,0,9,0,19,9
sypher85,149,0,3,0,55,24
syphonuk,117,1,7,1,95,45
szyger,97,0,14,0,69,25
t-a-i,128,0,2,0,63,30
t-boy1988,150,0,5,0,52,21
t-connolly,118,0,8,0,48,16
t-junky,73,0,6,0,31,11
t-raskolnikov,98,0,16,0,81,30
t-shwizz,143,0,8,0,48,18
tRAFFICuk,157,0,8,0,80,20
t_dg,148,1,8,1,43,22
t_faceman,136,0,2,0,12,8
t_m,181,0,2,0,123,42
t_varga15,111,4,1,1,47,15
tabyorky,156,0,10,0,82,17
tackelsun,176,0,10,0,134,23
taffioso,165,0,11,0,95,42
tagLeonard,170,0,4,0,150,45
tagoer,174,0,3,0,71,28
tails1018,164,0,7,0,122,38
taintedapples,96,0,4,0,67,28
takeabean,148,1,5,1,63,15
takealeft,172,0,10,0,104,20
takethemoney,96,0,4,0,9,8
takingbacksarah,131,0,3,0,21,12
talbott,184,0,12,0,66,28
talkinginmaths,160,0,7,0,62,19
tallgooner,177,0,19,0,146,38
tams79,139,0,15,0,26,11
tamtamm666,157,0,9,0,45,15
taniabum,146,0,2,0,53,15
tanith182,145,0,7,0,94,26
tapwned,104,0,7,0,12,7
tapya,172,0,4,0,43,19
tara2109,172,0,2,0,149,42
tara_x,127,0,8,0,27,12
tarakalila,133,0,1,0,108,34
taralou88,181,0,3,0,65,26
tarantulacat,167,4,3,1,66,31
taraomara,117,0,16,0,58,29
tararowse,173,0,4,0,104,34
taratomes,167,0,3,0,57,20
taratwisted,123,0,1,0,56,22
tardispikachu,141,27,6,5,22,10
target-uk,138,0,4,0,25,15
targetjosh,131,0,8,0,58,20
tarkmiddy,152,0,2,0,67,19
tarlyboy,124,0,3,0,76,19
tarnetskygge,165,0,9,0,72,19
tarnished_tear,121,0,5,0,21,10
tarpers,173,0,4,0,9,7
tarquin626,127,0,3,0,28,15
tarren_hartland,110,0,3,0,25,12
tarrynblackwood,96,0,11,0,42,19
tartainia,170,0,2,0,37,11
tartan_paint,160,1,6,1,101,19
tartanrocks,176,1,13,1,99,23
tartareslippers,155,0,9,0,61,19
tarussell1,151,0,2,0,38,17
tarzipan93,108,0,8,0,75,20
tas1990,146,0,7,0,34,12
tash4kp,109,0,8,0,65,17
tashaajaynee,165,0,10,0,63,21
tashaaz,118,0,8,0,41,15
tashafersure,166,0,11,0,91,19
tashafuzz,166,0,16,0,145,43
tashaha,12,0,2,0,2,2
tashahatesyou,71,0,11,0,13,8
tashahere1,141,4,9,2,90,23
tashalol,60,0,3,0,46,19
tashaoconn,89,0,5,0,51,21
tashaplz,148,0,3,0,58,33
tashasayshello,114,0,9,0,71,18
tashasj,156,0,12,0,67,22
tashe17,148,0,4,0,79,15
tashhhhhhh,100,0,5,0,44,12
tashi____x,152,0,5,0,42,20
tashii123,33,0,2,0,29,16
tashmb,135,0,9,0,104,28
taskale,177,0,12,0,93,29
taskathand,121,0,2,0,73,27
taskforce88,135,0,5,0,26,8
taskinst,132,0,9,0,44,13
tasmin20,127,0,6,0,28,13
tasminbryden,62,0,12,0,54,20
tasmino10,116,1,6,1,73,29
tasoscon6sic6,55,0,4,0,8,6
tastbury,28,0,8,0,10,5
tastemee3,80,0,10,0,73,23
tasteslikemmm,168,0,15,0,28,16
tastethecyanide,57,0,3,0,26,11
tastygames,130,0,4,0,98,27
tastymusic,129,0,4,0,107,42
tastyshit,130,0,2,0,30,19
tastytom123,165,2,4,1,26,10
tasukidaisuki,159,0,2,0,97,27
tate1987,6,0,3,0,5,5
tatisentinel,114,0,22,0,57,19
tattoo9876,154,0,7,0,134,23
tattoofreak,129,0,14,0,95,26
tattoosbyjj,152,0,6,0,46,19
tattoosoftears,132,0,4,0,42,21
taungfox,124,0,22,0,77,17
taurus170582,158,0,10,0,22,10
tautoa,153,0,7,0,81,13
tautologyclub,157,0,11,0,124,44
taverne102,173,4,4,1,128,51
tawms,105,0,8,0,14,6
taxidermyzero,58,0,4,0,11,8
tay77,177,0,2,0,80,24
taylersaurus,121,0,13,0,78,32
taylor989,124,0,8,0,37,15
taylor_444,132,0,3,0,40,15
taylors17,141,0,4,0,51,18
tayuya_x,115,0,19,0,40,15
tayyyx,105,0,12,0,56,20
tayzowns,113,0,4,0,21,11
tazamaniac,168,0,12,0,80,35
tazchowmein,190,0,8,0,136,31
tazza53,73,0,6,0,43,11
tbag88,156,0,14,0,91,27
tbcdurley,144,0,4,0,34,20
tbs_chris,101,0,9,0,16,8
tbuckfm,104,0,2,0,27,8
tbush_uk,152,0,12,0,63,17
tc-obo,164,0,7,0,34,16
tcauvain,31,0,3,0,3,3
tcbalmer1,177,0,8,0,131,30
tcbuzz,183,2,4,1,84,27
tch_burn,112,0,8,0,77,33
tckl,41,0,4,0,5,1
tcraze84,106,0,4,0,26,11
tcrj1968,154,0,8,0,90,30
tctc91,137,49,3,2,53,23
tcx618k,124,0,2,0,65,22
td75,133,4,4,1,45,22
td90uk,17,0,2,0,12,10
td_dive,120,0,2,0,13,9
td_rules,136,0,15,0,71,31
tdallaway,186,0,15,0,76,19
tdawe,138,0,4,0,35,17
tdbowen,143,0,5,0,19,9
tdguitarmaster,121,0,7,0,110,37
tdobson,106,0,5,0,60,19
tdroza,139,2,4,1,37,9
tdwp61291,59,0,9,0,27,13
tea-cosy,179,0,6,0,113,40
teaNteaspoons,163,0,5,0,92,23
tea_and_bunting,63,0,7,0,33,10
tea_cakes,28,0,3,0,7,4
tea_drinker26,31,0,2,0,8,4
tea_ivanova,126,0,17,0,61,25
teaandcigarette,167,0,16,0,80,28
teaandsnaps,139,0,2,0,92,31
teabass,146,1,11,1,52,22
teabeau,142,0,5,0,24,10
teabot,103,0,4,0,28,15
teaboy100,80,0,5,0,41,12
teadrinkerjoe22,106,0,3,0,50,20
teagan-meadows,163,0,10,0,59,21
teahanam,98,0,7,0,62,16
tealduck,6,0,1,0,6,4
team_newg,141,0,15,0,127,40
team_rachel,135,0,7,0,48,21
team_vampire,186,0,2,0,31,10
teamcooper48,7,0,6,0,7,5
teamcooperuk,165,0,2,0,85,32
teamilk,111,0,2,0,8,7
teamolotes,111,0,7,0,63,19
teamr1vers,65,0,7,0,15,5
teamstan,168,0,17,0,73,30
tearfulheart7,46,0,2,0,40,11
teartheceiling,139,3,9,2,108,37
tearusapart90,52,0,1,0,43,20
teasemonkey,169,0,14,0,91,22
teastains,132,0,9,0,46,22
teatowelsrock,149,0,12,0,38,15
tebdavies,82,0,3,0,50,18
teblin,145,0,12,0,43,14
tech4,85,0,10,0,74,26
tech_junky,133,0,5,0,111,25
techbelly,170,0,13,0,48,16
techfreak-ssm,133,1,13,1,92,31
techie-nerdo,141,0,10,0,33,10
techlightenment,139,0,11,0,100,38
technex,167,0,12,0,83,23
techniCOLOUR-,112,0,6,0,21,14
technicalblack,169,0,3,0,52,20
technicality,178,0,10,0,91,30
technicolorgirl,147,0,2,0,89,29
technoKyle,136,0,6,0,42,21
technogoggles,180,0,10,0,79,22
technograndad,177,0,15,0,74,27
technohippys,151,0,11,0,103,20
technomouseUK,125,0,4,0,11,8
techquo,134,0,4,0,61,24
tecnoctitlan,166,0,12,0,62,19
ted1986,168,0,3,0,95,14
ted_ba,140,0,5,0,65,23
teddie-c,173,0,22,0,47,19
teddwane,156,0,9,0,60,19
teddybailey,149,1,3,1,128,38
teddyboi,170,0,14,0,72,28
teddymc,180,0,3,0,27,18
teddymon,157,0,10,0,91,26
teddyremuslupin,30,0,1,0,28,10
tedlr,180,0,3,0,89,34
tednol,138,0,1,0,89,37
teearego,75,0,2,0,10,4
teebee,166,0,3,0,43,21
teebochops,136,0,5,0,40,11
teecake,123,0,5,0,79,16
teeef,83,0,2,0,46,13
teeelo,123,0,4,0,55,22
teeeroy,129,0,6,0,31,14
teegyweegyRAWR,52,0,4,0,26,11
teej-79,80,0,7,0,48,22
teejjonez,159,0,5,0,57,27
teekaymax,96,0,3,0,8,6
teelahead,177,0,4,0,62,25
teelaine,157,0,6,0,123,13
teen-spirit-,78,0,2,0,21,7
teenageskin,163,0,15,0,129,33
teenagez0mbies,98,0,13,0,43,21
teenheat___,78,0,7,0,26,10
teenypeggy,132,1,15,1,80,24
teenyshiny,133,0,11,0,32,20
teepee_uk,159,0,3,0,83,28
teethbrushes,148,0,8,0,39,15
teethofacombine,93,1,3,1,22,10
teetywoo,104,0,5,0,62,27
teevan,166,2,4,1,38,15
teflongrl,44,0,3,0,35,18
teganloobra,152,0,15,0,85,19
tegzie,150,1,5,1,87,28
teh3vil,150,0,6,0,91,26
teh_Lawa,132,0,2,0,8,6
teh_Noz,145,0,12,0,46,16
teh_callum15,14,0,1,0,9,7
teh_dangerjay,114,0,3,0,24,12
teh_roblee,102,0,5,0,19,7
teh_xtrmntr,187,2,5,1,37,13
tehanomalousone,179,6,7,2,50,19
tehare,150,0,5,0,63,28
tehdanzorz,154,0,12,0,67,25
tehdou,60,0,13,0,16,12
tehgabi,113,0,4,0,84,31
tehjess,157,0,3,0,60,23
tehkatydaly,164,0,2,0,97,34
tehpsycho,168,0,2,0,55,28
tehreedy,105,0,3,0,37,15
tehrikkit,126,0,3,0,69,25
tehthwomp,145,0,7,0,44,16
tehtreze13,111,0,6,0,11,7
teiq,154,0,7,0,74,32
tejasmi5,136,0,7,0,30,10
tejsmith,84,0,9,0,60,17
tekdz,72,0,3,0,43,18
tekkenlord777,119,2,9,1,58,14
tekkkno,63,0,2,0,14,9
teklarwhite,171,0,8,0,85,20
teknaut,69,0,4,0,17,12
teknochik,155,0,7,0,118,36
teknoslave,136,0,5,0,37,18
teknostatik,144,0,2,0,11,10
teknoveg,159,0,15,0,89,35
tekp1989,113,0,8,0,21,14
tektlab,144,0,2,0,97,33
telecasterplaya,168,0,3,0,21,10
telecine,177,0,4,0,120,39
telegramme,174,0,2,0,64,21
telephonetoby,153,27,7,2,14,8
televatory,124,0,13,0,39,21
telex4,182,0,3,0,134,38
telfhimself,192,0,5,0,67,19
tellchi,172,1,8,1,106,31
telleabelle,170,0,7,0,100,22
telleyjim,171,0,4,0,97,32
tellmeastory,105,0,5,0,38,21
tellsathousand,139,0,3,0,67,18
temize,168,0,12,0,110,37
temo_gemo,111,1,5,1,100,28
templeton83,188,0,3,0,141,39
tempo_ull,73,0,4,0,14,9
temporarytattoo,153,0,8,0,20,13
temps101,34,0,8,0,4,4
temptationdice,167,0,10,0,67,21
temptingfate,168,0,2,0,94,30
tempusfugitx,70,0,9,0,8,5
temujin1234,135,0,4,0,44,12
temuristuart,172,3,4,2,98,22
ten-24,154,22,5,3,26,10
tenaciousjosh,159,0,7,0,17,13
tenarma,182,0,1,0,144,41
tenaya90,143,0,18,0,107,34
tenbabyshoes,111,0,6,0,41,26
tenbums,156,0,9,0,61,31
tendergrasp,96,0,5,0,81,40
tenderizer,4,0,2,0,4,4
tendertorture,135,0,5,0,51,21
tenglish,44,0,1,0,19,12
tenlo,185,0,16,0,155,47
tenofour,197,0,5,0,14,8
tenomk,168,0,4,0,117,36
tenpixelswide,170,0,13,0,110,37
tensionhead89,165,1,2,1,41,23
tenstart,144,0,3,0,18,4
tentwenty,70,0,5,0,33,19
tenuously,88,0,7,0,69,25
teoma-melimelo,121,0,7,0,35,15
tep-tuk,162,0,3,0,102,32
tephramancy,86,0,7,0,75,22
tepidmunroe,147,0,2,0,92,35
tepidpony,153,0,6,0,79,26
teppei05,131,0,7,0,39,17
tequilablond,143,3,14,1,39,17
tequilacrush,124,1,3,1,64,17
tequilaxsunrise,66,0,1,0,41,10
ter_scotland,168,12,3,3,28,11
terabyte147,170,1,3,1,23,9
terapiacolorida,153,4,4,3,74,28
teratomancer,141,0,3,0,74,28
teresamack,138,0,28,0,109,19
teribaby,76,0,10,0,27,10
terinea,152,0,5,0,53,14
terkaaa,112,0,5,0,86,38
terminaldude,169,0,11,0,120,34
terminallychill,173,0,2,0,41,18
terpsywhore,152,0,16,0,110,34
terrace_stomp,150,0,3,0,93,37
terranautilus,132,0,35,0,62,20
terrapinmonster,121,0,13,0,89,25
terrible-angels,189,0,2,0,109,25
terrible_cunt,161,4,5,1,38,9
terribletino,95,2,9,2,35,10
terribrill,182,0,9,0,126,33
terrimooxxxxxxx,153,0,7,0,56,15
terroratthebay,127,0,12,0,18,14
terrorcommando,78,0,6,0,29,12
terrorhamster,168,0,5,0,34,19
terrortubby,140,0,12,0,18,12
terrorvision101,166,0,4,0,66,19
terry82517,139,0,4,0,15,7
terryhome1,180,0,10,0,108,32
terrymcallister,142,1,7,1,57,24
terrynicholls,167,0,2,0,119,26
tersha,168,0,2,0,63,23
tess0,167,0,5,0,79,17
tess256,120,0,3,0,47,17
tessa91,118,0,3,0,43,19
tessa_bandounas,170,0,15,0,119,38
tessanluecke,138,0,4,0,72,28
tessbedard,156,0,4,0,125,17
tessieorange,175,0,14,0,76,29
tessums,113,0,7,0,23,10
test_my_resolve,162,0,9,0,29,13
testcardgirl,189,0,6,0,38,17
testforpulse,159,0,2,0,47,24
testtubeamy,102,0,3,0,41,20
testydonkey,171,0,7,0,58,22
testyfly,32,0,2,0,22,11
tetsuoUK,70,0,3,0,32,14
tetsuoseraphi,117,0,12,0,30,14
tetwolpertinger,184,0,3,0,51,22
teuchterlass,151,0,13,0,80,25
teufelsdad,177,0,8,0,115,26
teutonickaboom,48,0,4,0,29,15
tevesy,91,0,2,0,9,6
tevexal,91,0,10,0,47,24
tew88,114,0,9,0,24,8
tex74,144,0,9,0,45,14
tex_holden,141,0,6,0,42,15
texlahoma,132,0,7,0,73,27
texperts,106,0,2,0,56,21
texs_spirit,130,0,9,0,16,13
tezdread,168,0,3,0,111,31
tezdurrant,156,0,3,0,49,15
tezmarelda,116,0,6,0,48,14
tezza098,164,0,7,0,78,25
tezzagamer,140,0,7,0,27,14
