user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
Rhodtallica,167,3,9,1,66,16
Rhyme79,162,1,29,1,82,24
Rhys_Please,155,1,2,1,32,11
Rhysivich,117,1,7,1,30,8
Rhysjones17,108,5,3,1,26,10
Rice-Kitten_x,124,2,8,2,64,18
RichDaley,200,6,5,1,30,18
RichardAllen4,75,18,4,1,23,10
RichardBeeby,172,2,2,2,121,36
RichardCousins,152,1,1,1,78,28
RichardLane,150,1,1,1,21,13
RichardXXIV,170,1,11,1,30,15
RicheyRevol,185,13,2,1,66,24
RichieJr,133,3,5,2,77,29
RichieSpenno,157,6,2,2,103,29
Richnfg,152,2,3,1,56,23
RickStirling,179,1,12,1,112,34
Rickehb,122,1,5,1,41,14
RickyC91,158,12,3,1,38,14
Riddah,154,5,9,3,68,19
Rihannaman,153,3,6,2,88,20
RikusBansou,125,1,4,1,79,20
Rince,175,12,2,1,103,41
Rinse1337,123,2,19,2,74,23
Rio81,152,1,1,1,76,25
Rissared,131,10,13,3,30,15
RitchAmes,131,11,7,1,23,9
RitchieWise,122,11,2,2,26,13
Ritzmasjienkit,170,1,3,1,112,34
Rob575,125,1,3,1,43,21
RobCoxxy,171,2,5,1,139,50
RobDanson,137,1,11,1,88,20
Rob_Soundcrash,191,1,13,1,151,31
RobertLister,140,1,4,1,53,19
RobertMeadows,173,1,12,1,128,17
Roberto_123,154,2,6,1,67,28
Rockmunky,163,1,2,1,70,19
Rockyoursox,170,1,4,1,142,31
RodrigoDeSante,137,1,5,1,81,32
RofoUK,90,1,9,1,58,16
RogerBnz,101,3,6,1,58,20
RogueDark007,151,3,8,2,90,30
RomanceTheory,142,2,2,1,32,10
Ronaaar,142,1,5,1,57,24
RonanHatfull,124,1,2,1,64,28
Rooneil,59,4,2,1,14,6
Rorie-McL,154,2,1,1,102,29
RoryUnderwood,138,16,7,1,29,17
RosaRingo,149,2,3,1,84,26
Rosalspot,138,1,10,1,54,21
Rosamundmw,89,13,7,4,25,13
Rosato2,129,5,1,1,73,26
Rose_Burton,108,20,8,1,32,8
RossDee,154,13,2,1,65,24
RossMcLaughlin,75,1,7,1,43,19
RossSneddon,151,10,1,1,59,25
Ross_C_3108,136,2,2,1,42,17
Roub,154,1,3,1,33,18
RowenaObsidian,184,7,2,2,88,21
RoxetteWise,132,1,7,1,66,24
Ru5ty,151,1,11,1,130,20
RuRiccio,119,1,6,1,29,14
Rubykuby,178,5,2,2,92,17
Rudiger73,100,1,2,1,44,13
RufftyManLFC,150,2,15,1,40,13
RugbyRulez96,64,2,9,2,50,13
Rullsenberg,179,11,4,1,67,26
Rumik2k,168,1,9,1,95,18
RussellB28,155,6,2,1,119,37
RustySpanner,181,1,1,1,55,20
RuthYeahh,190,1,8,1,146,35
Ruuku,171,1,1,1,82,33
Ruwani93,113,9,1,1,41,15
RyRyReplica,113,2,10,2,56,19
Ryan06,172,3,1,1,54,19
RyanMcNichol,140,3,17,2,30,10
RyanWebstar,144,3,4,2,62,17
Ryudo_,183,2,8,2,127,42
S4x0ph0ne,160,2,4,2,120,28
SAMKINRADE,158,2,6,1,79,31
SB-Punk,178,4,7,2,59,12
SCARLETism,189,1,5,1,93,33
SCRWD,193,2,1,1,92,27
SC_UK,168,1,5,1,70,30
SDF_of_BC,167,3,10,2,105,32
SFA-OK,39,1,7,1,23,12
SHELL2005,144,2,14,2,96,32
SHIT-_-HAPPENS,134,1,3,1,35,15
SJ_1992,168,2,3,2,130,37
SKendall42,188,1,4,1,84,29
SLJ25,169,2,3,1,146,40
SLOWGOO,155,3,2,2,113,41
SMH07,162,2,4,2,94,31
SPCotter,162,33,5,2,68,23
STEVIExRED,161,1,5,1,82,27
STSunited,175,1,8,1,144,34
SVJSBH,107,4,18,4,57,17
S_Crock1969,142,1,3,1,70,20
Sadako_Skiba,127,1,7,1,40,18
SafieOnline,88,1,4,1,23,10
Saihtamen,122,1,11,1,63,27
Saint_93,124,1,5,1,85,24
Sajuukkahr,121,3,7,2,86,38
SakuraANGELDUST,45,6,6,2,22,10
Salamander-s,171,2,5,1,48,15
SamBrooks,118,1,10,1,40,14
SamFtwFm,171,2,16,2,120,25
SamJ5001,194,1,20,1,44,20
SamMitchum,183,1,2,1,165,36
SamNUK,183,1,1,1,117,28
SamNutt92,177,3,20,3,76,32
SamSmith3,123,17,3,1,33,12
SamSwiftt,187,3,9,1,104,29
Sam_Fuller,155,1,6,1,42,12
Samatheee,128,1,8,1,101,38
Samcolson4,141,7,3,2,28,12
Samm0r,131,11,5,1,16,9
SammiAhoyy,103,1,3,1,49,14
SammiTheKilljoy,51,1,7,1,14,8
Sammy-Anne,163,1,5,1,93,25
SammyD88,174,5,4,2,67,19
SampsonBuckley,176,2,10,1,74,22
SamsMusicTaste,161,1,10,1,30,13
Samuel2706,164,1,7,1,117,37
SamuelEllmer,139,38,2,2,34,14
Samuel_bell,121,7,1,1,47,16
Samuelddoyle,130,1,8,1,95,28
SamusD,172,1,10,1,111,33
Sandiikins,154,1,7,1,82,21
Santella88,73,8,12,2,15,4
Saouke,154,1,1,1,80,37
Sapfira2008,160,2,11,1,98,22
Sapheen,141,9,11,3,27,9
SaphxFire,120,1,2,1,47,15
Sara39,57,2,6,2,23,8
SarahChiefette,156,24,7,3,89,33
SarahFACESTARR,177,2,2,1,115,21
SarahWouldTwice,169,2,9,1,80,30
SarahsMUSEic,69,8,2,2,33,18
SarahxMxA,126,4,4,1,22,11
SariTsamon,141,3,6,2,25,16
Sarka97,132,1,7,1,86,31
SasKay,153,2,3,1,76,26
SashaLeMonnier,63,1,8,1,56,25
Sassy79,132,2,13,1,73,32
Satanos,98,11,7,1,26,10
Satanrabbit,182,1,3,1,109,27
Sathtastic,112,1,6,1,35,9
Sav19,183,1,6,1,132,25
Savrone,155,1,5,1,82,29
SayBillyBudd,64,1,4,1,51,19
SayHeyLetsGO,164,4,2,1,94,23
Sayhitohannah,137,2,11,2,58,24
Saymantha,155,14,15,3,81,24
Sazzieh,129,1,11,1,59,25
Sc0t,161,1,1,1,117,47
Scaffy,121,1,9,1,49,18
Scaramoushe,153,1,10,1,93,18
Scarian,179,1,3,1,62,14
Schitzoid,129,9,12,2,23,11
Schizojazz,91,6,2,1,41,10
Schmung,174,1,8,1,102,36
Schtevy,190,2,5,1,115,30
Scifentologist,176,1,9,1,114,32
Scollky,120,1,8,1,23,15
ScotlandChris,170,1,3,1,146,40
ScottCusack,163,1,9,1,126,30
ScottMacLeod31,119,1,2,1,25,10
Scott_Herbert,153,1,18,1,75,15
Scottie1,158,3,3,1,83,24
ScottishVoice,172,3,9,1,40,20
ScottyDyer3,175,1,5,1,127,28
Scottymeuk,175,3,2,2,134,49
ScratUN,184,5,1,1,99,38
Screamingguns,156,5,4,3,105,31
Scuzzflaps,127,40,4,2,8,6
Se7eN307,131,1,3,1,83,20
Sea_ninja,179,1,19,1,88,29
SealeyBoy,178,1,3,1,50,21
Sean-C-7,154,11,8,2,96,25
SeanFlowers,173,2,3,1,77,18
SeanHasHysteria,96,4,6,1,41,21
SeanMacers,175,1,2,1,107,29
Seasider_Dave,184,4,2,2,87,20
SebCrane,101,1,2,1,44,14
Sebastien_SAFC,130,11,13,2,55,21
Seconds2Me,127,2,14,2,65,22
Secret_Goldfish,157,1,7,1,41,18
Section58,173,12,2,2,64,20
SeeRAWR-,176,1,7,1,74,17
Seedy001,130,1,32,1,89,24
Self_Healer,161,1,10,1,86,24
Selo_,72,10,5,2,20,11
Semprini,170,1,5,1,53,19
Sentinalx,154,1,3,1,86,19
Sephern,139,2,7,1,116,36
Sephyxio,98,5,6,1,27,12
Septamus,139,1,8,1,81,30
Seraphic8x,184,1,5,1,96,35
Seroxen,163,1,12,1,54,22
SevenStreets,170,3,11,1,61,27
Severeth,61,3,2,1,33,14
Severin_,177,2,1,1,136,37
Shadow_zone,115,1,5,1,35,12
ShadyAdy,184,2,3,2,121,36
ShadyLimpet,47,3,2,1,13,6
Shadygirl,152,2,13,2,103,26
ShanLewis,77,1,5,1,28,10
Sharak,149,8,4,3,94,30
Sharan,128,21,10,1,62,18
SharkTooth194,55,9,3,2,15,11
Shatterday_sba,110,1,6,1,34,13
Shaun_d,185,1,10,1,145,28
ShauniG,177,1,11,1,111,35
ShauniiMusic,168,1,8,1,97,27
ShavedApe,152,10,18,1,72,13
Shazzybabes,86,1,4,1,30,11
Sheanor,51,25,3,2,7,4
SheehanF,175,13,8,1,91,31
Sheepseh,141,3,3,2,77,27
SheffJoel,170,2,2,1,108,27
Sheilaghs_Wheel,175,1,5,1,40,19
Shell_e,153,5,3,1,80,25
Shellme67,177,1,8,1,77,24
Shep1988,157,2,3,1,80,28
ShesSoFLY---,165,1,3,1,91,21
ShesSoHigh85,158,1,5,1,80,27
ShinyAds,178,5,10,4,88,34
Shit_Star,78,12,10,2,13,4
Shiver89,48,1,7,1,25,10
Shokwayv,129,4,11,2,81,23
ShootMe2000,160,1,6,1,108,31
ShpArh,169,1,7,1,107,23
Si1990,169,2,4,1,55,17
Si77,173,4,4,2,78,21
Sianicle,105,2,10,2,49,7
Sidanator,151,1,1,1,94,16
SideFlower,143,1,2,1,65,17
SideshowBobUK,94,1,3,1,30,8
Sids88,78,1,6,1,52,13
Silencedwind,132,1,7,1,56,20
SilentDefender,109,1,1,1,106,39
SilentReaver,141,2,6,2,59,22
SilverMtSarah,126,1,6,1,39,24
Silverpistola,179,2,4,1,47,21
Silvertokyo,142,2,1,1,73,30
SilvioGuspini,150,3,9,1,98,24
Siminiminiminim,181,1,8,1,79,19
SimonDC,141,5,4,2,65,29
SimonDong,177,1,3,1,109,26
Simonarrow359,134,1,7,1,109,31
SimoneSodium,157,1,2,1,116,35
Simongc,144,31,3,2,9,5
Simonty1,104,5,5,4,68,22
Simonwebber1988,31,1,4,1,25,11
SimplyDi,170,1,6,1,104,33
SimplyRou,95,4,5,2,30,10
Simpsoid,175,3,5,1,96,31
SinkOrSwim88,152,5,11,1,63,25
SionRawks,136,12,2,2,27,15
SirBowser,113,1,5,1,42,19
SirClayface,183,5,2,2,61,13
SirNeilGlen,179,15,2,1,47,27
SirRamicHobbs,141,2,4,1,22,9
SirSteveYoung,140,3,14,1,58,20
Sir_Ginge,136,3,7,1,56,23
SirensChant_,139,1,6,1,53,22
Sirkent,141,12,13,2,59,25
Sisotamoxym,150,16,3,2,56,23
SixFootGinger,184,1,3,1,86,23
Sixtyfourth,183,1,11,1,55,21
SjWBand,64,1,14,1,35,17
Sjmcg316,167,8,6,3,37,10
Skacrazy,158,11,5,1,19,9
Skandy17,190,2,9,2,83,25
Skeejykins,154,8,4,2,35,14
Skeggzy,150,1,6,1,68,28
Skelypse,62,3,5,2,42,21
Skippas,168,38,3,1,18,9
Skittler,183,1,5,1,52,22
Sky-God,148,7,4,3,71,21
Skyrail,81,3,2,1,34,22
Slave_Of_Tommy,166,1,7,1,132,47
SleepyReaper,121,4,2,1,24,10
Slideaway4,190,1,7,1,86,17
SliderSkillz,184,1,10,1,145,23
SloppyJalopy,147,3,16,3,88,28
Slothian,136,1,15,1,78,28
SluggyJim,115,1,3,1,30,13
Slytherinsed,161,27,3,2,49,16
Smash_41,119,13,4,1,31,13
Smashinghorizon,168,2,3,1,72,29
Smaug1,121,1,22,1,54,21
Smiffsta,166,18,3,3,85,32
SmileySunflower,129,1,7,1,30,13
SmimonRAWR,151,1,9,1,58,17
Smither,85,1,6,1,55,12
Smithy115,173,1,4,1,78,22
Smithyster,161,8,3,1,114,34
Smmithyyy,136,1,14,1,38,16
Smouldering,163,1,11,1,93,23
Snadziilawd,161,1,8,1,126,29
Snake14691,162,1,4,1,78,18
Snaver,190,2,4,2,82,24
Snickered,128,1,5,1,93,18
Sniperatic,104,1,6,1,55,18
SnoDude,90,1,1,1,35,18
Snortings,73,13,1,1,28,12
Snozzlenut,123,1,7,1,68,16
SoRenny,155,1,3,1,29,12
SoX,169,1,2,1,130,28
Soaring_Star,154,1,10,1,33,12
SocialAnomaly66,151,3,23,1,103,33
SocietysTease,135,1,8,1,76,24
Sockatume,168,5,10,3,105,21
Sofalover,163,1,7,1,95,39
SolitarySiren,178,1,12,1,73,22
SonOfApathy,120,2,8,1,46,14
Son_of_7less,84,1,9,1,32,16
SonicDeathBunny,174,1,10,1,99,22
Sonicity,181,1,14,1,153,41
Soodalin,192,1,2,1,84,42
Soophiiee_xo,145,2,1,1,75,17
Sophie2007,140,2,7,1,70,28
SophieEleonore,117,7,7,2,39,12
SophieT378,149,2,5,1,84,19
Sophie_Jane,130,1,7,1,64,20
Sophie_etc,194,3,3,2,86,15
SophiesChoice,155,1,5,1,57,21
SoulCal1337,159,1,16,1,70,31
SoulMeetsBody,167,1,4,1,73,19
SoulessTigress,148,3,3,2,83,20
Soulja_Boi,79,3,9,3,34,14
SoulmanUK,154,1,1,1,55,17
SpaceErased,92,4,4,2,38,13
Spangleynights,125,4,4,1,21,11
Spark_ey,164,1,9,1,133,32
Sparks018,73,6,10,2,28,10
Sparkywallis,153,1,4,1,43,16
Sparkz1993,130,2,2,1,63,27
Specialeyes,119,2,17,2,63,25
Spendlove,186,1,13,1,149,40
SphericalBoy,141,2,8,2,102,40
SpiderScripts,191,3,9,1,55,19
SpiderSprog,143,2,6,1,78,28
Spikas,161,1,4,1,130,32
Spikasaur,122,1,8,1,52,19
Spikey,143,2,11,2,104,33
Spilsbury,162,1,1,1,53,16
SpinelessHD,181,1,1,1,141,50
SpinyNorman777,184,7,5,3,116,35
Splinter121,106,2,11,1,65,15
Spongeyclyro,179,1,12,1,85,36
Spookshow_Baby,152,1,14,1,65,22
Springhamlet,146,2,2,1,101,27
Sproutzy,184,2,3,1,68,19
Spud1,167,8,14,1,29,7
Spuddage,174,4,5,3,99,37
Spudgun_Assasin,88,1,3,1,61,25
Spudzy,145,8,6,1,63,18
Spyderling,106,18,6,3,33,16
Squander,168,1,17,1,87,35
SquidgyElmo,162,1,16,1,109,19
Squidz89,184,3,8,2,93,24
Squigle,108,35,4,2,19,13
SquirrelFoot,113,2,8,1,18,6
Squirrelly42,139,2,12,2,120,49
SquirtyBT,112,11,6,1,11,4
Squishy_Mallow,119,1,5,1,72,22
Srax,161,1,6,1,79,26
Srobs,195,3,2,1,144,27
Stacey-cakes,41,12,2,1,6,4
Stacks,174,3,2,2,112,28
StaffFTM,155,1,13,1,74,20
Starcrazy74,133,3,2,1,64,18
StardustMeg,115,2,4,2,59,20
StardustSparra,173,7,4,2,64,16
StarrLashes,95,1,1,1,76,30
StarstruckAngel,165,36,7,4,98,29
StartingAllOver,148,1,2,1,53,19
StatiXFreek,118,1,10,1,75,23
StaticVeins,159,36,15,3,31,14
Station-X,190,1,9,1,66,27
StayGold_x,147,2,5,2,83,15
SteCFC1,189,1,3,1,88,20
SteYaMom,164,5,10,3,97,27
Steak_mittens,136,13,12,1,19,12
StealthOfKing,173,4,2,2,102,21
Steebeh,179,1,7,1,96,25
Steeleman,176,1,7,1,73,17
Steezy20,180,1,8,1,132,32
StefFairy,131,1,23,1,85,23
Stefan_1990,82,10,2,2,37,11
StelfYYY,92,4,3,1,46,16
Stenosaurus,162,2,3,1,125,42
StephanieJoe,80,17,6,3,22,9
StephenJayy,128,1,12,1,50,20
Stephenx_86,125,1,2,1,101,37
Stephface7,110,2,6,1,29,18
Stereoplasmic,149,3,2,1,85,22
SteveCoogan,182,8,6,2,69,17
Steve_sno,181,1,3,1,112,33
StevenRichards,185,1,3,1,133,24
Steveya,160,12,2,1,22,10
StevieH1992,161,1,7,1,106,35
Stevinchi,118,1,12,1,78,35
StewieEatWorld,132,1,3,1,62,16
Stewsam,111,26,5,2,43,14
StickyDoodle,165,3,6,1,90,27
Stillbornone666,109,16,6,3,66,22
Stocky182,153,1,11,1,48,21
Stokey93,149,1,1,1,80,29
Stokieboy,168,2,13,1,130,30
StoneyIX,135,1,8,1,117,37
Stooper,166,1,3,1,86,22
Storms_Destiny,176,1,6,1,72,20
StoryOfOld,167,6,13,5,86,23
StrangerInWales,116,1,13,1,54,16
Strankyman,121,1,10,1,66,22
Stuartjjordan,170,1,11,1,98,26
StueUK,124,7,3,1,19,12
Stumpytuft,160,1,8,1,72,23
Subculture85,179,1,3,1,97,32
SubtleAqua,165,1,2,1,87,31
Suckmyolipop,170,12,2,2,69,29
SufferZeSeason,153,1,11,1,62,19
SugarpopzVicky,120,6,16,3,56,13
Suicidal_Steve,136,18,13,4,31,16
SuicideHamsters,128,1,4,1,62,23
Sum0,169,2,2,1,101,34
Sunny_Blues,134,1,3,1,83,31
SuperGinge,125,2,7,2,54,19
SuperJez2,157,3,7,2,86,30
Super_Spig,165,1,4,1,112,26
Supernoodler,176,2,7,2,104,27
Supm8s,168,11,16,3,72,27
SurrealDream,103,1,8,1,54,28
SurrealSeven,80,16,3,3,10,3
Sut3kh,118,1,8,1,48,19
Suzansky,71,1,3,1,63,31
SuziOvens,51,1,3,1,42,20
SuzieZucker,191,2,3,1,111,20
Swaffy,162,1,3,1,115,30
Sweet-Vendetta,164,7,3,2,53,19
SweetAndSourCat,139,1,5,1,99,19
SweetSounds,157,1,15,1,90,35
Syd141,96,3,11,3,34,11
Sylviedoo,178,1,4,1,114,37
Syntherinox,147,2,5,1,93,11
SynysterVengenz,165,1,9,1,74,26
T-Blade,145,1,2,1,51,19
T-T-T-TokyoBoy,119,1,1,1,51,18
TBexx,119,1,4,1,95,28
TGarrod1990,166,1,13,1,105,35
THATcliche,155,2,7,2,55,23
TJ1889,102,3,2,2,24,14
TK_Fix_It,77,3,1,1,51,11
TMR1,180,5,2,2,92,24
TMc1989,109,1,1,1,37,15
TODP,122,3,16,3,76,26
TOKIO_BLADE,112,1,9,1,57,27
TP2k,130,13,7,1,33,11
TV012,143,4,7,1,25,10
TYLER_4,147,18,15,2,53,19
T_Eddy,137,1,7,1,65,15
Tahira-Shakira,151,2,16,2,108,26
TalentedMrLiam,134,1,3,1,35,17
Talloola,143,3,16,1,62,24
Tanniekinsx,129,19,3,1,29,14
TasteHypothesis,122,1,19,1,99,34
Tawahh,147,1,5,1,77,21
TayTayRVD,164,14,7,5,31,11
Tazthefaghunter,154,4,5,2,54,17
Tc4An,102,3,10,3,49,19
TdNApocalypse,156,13,2,2,111,34
TeQuieroPuta,64,2,9,1,49,21
TeamBeatroute,99,1,11,1,31,10
Team_Jacob,138,2,3,1,77,26
Ted1993,118,1,7,1,30,10
Teddy-picker02,114,1,14,1,83,27
Teeif,164,1,3,1,68,22
TeejFP,132,1,14,1,89,30
Tegan_,134,1,2,1,83,25
TehJazzi,169,9,5,2,37,11
Telhellet,97,14,2,1,38,20
Tellyn,80,60,18,15,7,2
Teralien,111,11,10,1,46,15
TerribleTim89,188,2,4,1,95,27
TerrierChad,151,3,12,1,33,12
TerryG76,127,4,9,1,80,23
Tezza_1991,122,1,4,1,27,10
Th3Em0F4G,147,6,3,1,30,21
Thackery_Binx,175,14,1,1,111,26
ThatDyslexicGuy,122,14,4,2,28,9
Thaurer1605,179,2,4,1,130,46
The0Sim,150,2,9,2,114,32
The1exile,135,3,7,2,75,25
TheBearsome,144,10,8,4,90,33
TheBirch,123,4,10,4,64,20
TheBlackout1,152,4,13,2,70,19
TheCadster,179,2,4,1,108,15
TheCarv,130,1,19,1,77,17
TheChrisFrom93,133,1,9,1,91,24
TheCloneRanger,77,1,5,1,20,8
TheCondorman,106,1,1,1,21,9
TheDarkFang,121,1,21,1,84,37
TheErin,127,4,3,1,74,21
TheFairyOfRock,136,2,10,2,53,20
TheFoodOfLove,143,2,4,2,114,33
TheFourthLion,68,1,8,1,8,5
TheFunySonicFan,100,5,11,4,60,18
TheGingerShadow,138,7,1,1,85,23
TheGreenPixie,163,2,2,2,55,16
TheGumboRiot,97,2,4,1,52,20
TheJamHobo,142,1,4,1,67,30
TheJamesMurray,144,1,8,1,38,17
TheLipsOfDeceit,155,3,6,3,74,26
TheLollapalooza,152,1,5,1,130,31
TheLukeMaxfield,142,32,1,1,9,6
TheMetro_gnome,185,1,2,1,74,27
TheMixMonkey,159,4,10,2,78,23
TheNaanBreadKid,103,8,7,3,35,13
TheNextBigMoon,158,1,4,1,106,22
TheNomis,126,1,21,1,43,16
TheOneTrueWay,168,2,4,2,104,43
ThePinnacleDave,130,3,17,3,35,18
ThePlog,174,6,2,2,63,17
ThePlugInBabyx,130,24,11,1,21,7
ThePope15,117,1,2,1,86,34
TheRMC,162,1,8,1,92,34
TheRainWillFall,181,1,4,1,25,12
TheReALJiZZmAn,122,2,3,1,49,22
TheRealMez,153,19,9,7,33,15
TheRedBluebird,116,1,9,1,81,31
TheRobster07,179,1,2,1,49,23
TheSammyBaby,161,2,20,2,46,12
TheScaredOne,166,1,12,1,120,29
TheScouseMouse,150,1,4,1,105,35
TheScreenager,151,2,5,1,19,12
TheScrub,145,1,3,1,95,32
TheShirlz,167,1,3,1,59,20
TheSilentDead,130,1,3,1,104,34
TheSkatanic,157,1,2,1,46,16
TheT3rrorist,161,8,20,1,54,14
TheValleySE7,109,13,8,2,12,5
TheWebslinger,170,1,10,1,128,34
The_Animal,117,31,3,3,37,13
The_Flissel,151,1,2,1,81,22
The_Jaffa,141,3,8,2,65,18
The_Ridg,71,13,3,2,17,10
The_Schneid,125,1,11,1,73,25
The_Terminator2,88,7,2,1,34,10
The_Vune,157,2,2,1,107,38
TheeRat,126,1,8,1,65,22
Theophilousus,162,1,2,1,117,37
Thesharkgirl,95,1,13,1,70,21
Thetroytime,176,1,3,1,70,19
Thevillageduck,139,10,2,1,17,7
Thewayforward,168,4,8,1,94,22
Thing-1,190,6,6,2,75,24
ThinkMoIsTaken,99,2,6,1,57,22
ThisisKingDave,153,1,2,1,129,47
Thmadness,89,6,6,1,52,26
ThomHoops,171,1,10,1,45,22
ThomasEdward,143,2,4,1,40,23
ThomasGibbs,97,2,6,1,32,9
Thomas_21,183,5,2,1,119,40
ThorazineDream,180,3,13,3,120,29
Thorney,152,1,3,1,132,36
Thracian,176,20,5,2,24,14
Thrived,83,1,5,1,25,12
Thundercookie,94,3,2,1,58,16
Tiagooo93,154,2,7,1,74,13
Tiberius1704,114,1,8,1,68,24
Tibetanmastiff,137,3,6,2,76,20
Tic-Tacs,128,13,10,5,46,19
TickleGuitar,156,1,11,1,87,25
Tidgee,189,1,2,1,163,47
TigaSefi,78,2,7,1,30,5
TigerRufus,97,1,7,1,20,9
Tigsxo,100,1,4,1,56,14
TimBradbury,96,2,2,1,55,26
TimKMusic,149,1,2,1,79,13
TimkaGas,116,12,5,4,25,10
TinTower,146,2,12,2,75,26
TinkerBe1l,42,1,4,1,20,4
Tinny92,142,7,4,2,66,23
Tirabuzones,153,1,9,1,91,37
TishTashh,91,2,7,1,56,18
Titchwithpitch,127,1,8,1,61,19
Tizza_14,166,8,3,1,94,32
TmAYD,167,11,2,1,16,8
ToDieByYourSide,153,4,6,1,63,23
ToTheTandem,193,75,2,1,7,5
ToastyVirus,151,1,6,1,50,23
Tob3z,177,1,10,1,119,38
Tom-Bamblebee,146,2,2,1,89,32
Tom2018,150,1,6,1,74,25
Tom4681,167,1,1,1,94,33
TomDReeve,179,1,7,1,108,26
TomDay,171,1,6,1,105,35
TomKarakas,135,6,10,4,59,18
TomLB,153,1,11,1,36,13
TomSolomons,79,7,8,1,20,14
Tom_Reynolds,183,1,7,1,123,42
Tom_ya_basta,171,1,7,1,89,14
TomaszKa,148,1,10,1,75,28
Tombeec,172,3,4,2,110,42
Tombirculosis,131,11,6,5,34,13
Tommy101,145,1,5,1,69,25
TommyNIreland,57,1,5,1,29,11
Tomo-L,140,9,9,5,34,14
Tomodo89,124,3,7,2,64,24
Tomothey,167,1,12,1,102,40
Tomstar27,158,2,15,1,76,25
Tonjekho,175,1,2,1,107,21
Tonychopperr,90,4,2,1,25,15
TopsyCrett94,172,9,2,1,26,11
Totalslava,188,2,2,1,130,35
ToxicMage,150,1,7,1,52,17
Toxic_Hobbit,143,9,9,2,72,24
TpavraHale,90,1,8,1,72,21
Track5-Myrkur,183,10,1,1,79,28
Treble_Clef_V,90,1,4,1,66,13
TriaTractor,138,2,6,2,31,8
TrikiD120,102,2,8,2,75,33
TrimusDA,173,1,2,1,65,20
TristanShout,168,1,7,1,138,31
Trot5ky,167,2,3,1,138,38
Truckasaurus,144,1,9,1,74,26
TrueArgor,82,2,6,1,18,11
TrueHoop,161,1,7,1,59,23
Trve_UK,74,1,6,1,21,12
TunaFunk,138,28,2,1,59,24
Tuniaaa,184,14,1,1,10,5
TurnItUp_,117,15,4,2,40,8
Twiggers,183,2,4,1,114,38
Twilight1910,152,2,11,1,108,21
Twilightzone101,143,3,3,3,48,12
TwistAndCrawl,131,2,13,2,83,32
TwistedTree81,62,1,4,1,35,12
TwoFiddy,104,2,9,2,28,14
TylerMOFO,104,29,4,2,15,10
Tyranna101,119,2,2,1,31,14
TyrannicalYak,133,1,6,1,85,25
Tyrian1989,131,13,5,1,22,9
Tyzer,98,1,2,1,87,21
UhhDuhhh,168,2,9,2,121,35
Umbra-Tsubaki,123,1,10,1,23,9
Umney,173,1,2,1,81,25
Umwongo,141,33,4,4,37,11
Undead_Squirrel,63,10,4,1,19,13
Under_Twilight,126,9,3,2,54,26
Unhinged_Hinge,158,1,2,1,125,44
UniquePseudonym,136,1,9,1,80,31
Unit5,71,1,8,1,33,8
Unstableiser,185,8,5,1,52,23
Utilise,168,2,8,2,100,31
UtterSpazmatron,95,1,15,1,42,10
VAI2009,108,5,3,1,90,22
VCormie,122,2,4,1,56,21
VFP_Xenophobe,127,2,8,1,100,34
VJA10,86,1,9,1,58,14
Vairosean,138,2,13,2,106,27
Valad,161,2,15,1,86,22
Validosiii,116,1,11,1,58,20
Valondra,147,2,10,2,65,25
ValorousCosmoX,55,1,6,1,51,19
VampireChezza,165,1,3,1,72,20
VampiricGerm,104,4,1,1,62,16
VampyrePhantasy,157,6,3,2,20,11
VanNostrilboy12,134,2,2,1,44,11
Van_Glorious,101,1,4,1,68,21
Vanessacookies,160,2,4,1,105,31
Vanillabearjd,147,1,9,1,91,25
VannDA,57,1,26,1,38,18
VannesaH,181,1,1,1,71,29
Vari_xx,148,1,20,1,70,20
Vayde,166,1,4,1,129,42
VeVt,173,1,7,1,132,35
VegasVacant,111,11,3,1,12,8
VegeVampireDuck,138,1,8,1,75,33
VelocityJude,177,1,14,1,54,19
Verago,144,6,11,2,90,28
VermillionFaery,163,2,4,1,33,11
VeronikaFlash,66,1,4,1,57,24
VeryHappyHippy,171,1,8,1,138,33
ViSovaci,154,4,3,1,90,20
VickyMinor,115,1,5,1,13,7
VictorianQueen,157,1,1,1,91,33
Victorious56,179,3,3,2,104,28
VigintiTres,124,1,6,1,81,32
Vikky-Wendy,143,4,11,2,38,18
VinceRussell,147,1,7,1,64,19
Vinesmaster55,175,1,10,1,79,24
Viriathos,151,1,13,1,102,34
Virtuoso89,65,5,2,1,8,6
VisualFallacy,153,2,5,1,114,51
Vitafin,94,1,8,1,44,19
Vivace_Orbit,161,10,11,2,78,34
VoiD3d,91,1,6,1,13,7
Volkens,130,5,3,1,27,14
VonBrookhofen,119,1,7,1,39,14
Vx_AlterRed,28,1,3,1,22,9
W-OUT,140,1,6,1,43,17
WDUK,102,13,21,7,47,14
WDavidson26,165,2,1,1,35,14
WF_2009,118,7,3,3,73,22
W_Lovett,159,1,14,1,36,21
WaffleZombie,125,1,12,1,47,16
Wafie,86,1,6,1,27,11
Waitering,119,7,6,1,35,16
WakyakiST24,101,1,6,1,49,14
Walker128,160,3,6,2,97,28
WalkingSpasticc,55,1,4,1,21,8
Walshie409,161,19,3,1,13,4
Warey91,171,1,3,1,73,31
WarlockUK61,158,4,28,2,128,37
Warly,106,39,9,8,10,4
