user_id,num_ascolti_totali,settimane_totali,artisti_univoci,generi_univoci,indie rock,rock,pop,metal,electronic,hip pop,indie,r&b,punk,folk,altro
JoshBT,76,5,38.0,19.0,0.03,0.16,0.09,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.59
JoshGriffiths89,149,8,64.0,26.0,0.15,0.24,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.05,0.33
JoshHarrow,79,5,26.0,14.0,0.0,0.05,0.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.58
JoshKay,157,3,42.0,20.0,0.0,0.06,0.02,0.0,0.26,0.0,0.01,0.0,0.0,0.03,0.62
JoshKnight,142,5,87.0,22.0,0.0,0.49,0.2,0.05,0.0,0.0,0.01,0.01,0.08,0.0,0.15
JoshLovesRed,60,5,21.0,7.0,0.0,0.88,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05
JoshRowell,115,4,83.0,29.0,0.05,0.07,0.18,0.01,0.03,0.0,0.0,0.15,0.0,0.03,0.48
JoshSmiith,169,13,85.0,31.0,0.09,0.07,0.38,0.0,0.07,0.0,0.05,0.01,0.0,0.17,0.17
Joshhua,165,1,73.0,18.0,0.0,0.05,0.09,0.01,0.01,0.0,0.0,0.02,0.0,0.02,0.81
Joshm1989,131,8,112.0,31.0,0.02,0.08,0.22,0.0,0.07,0.0,0.08,0.01,0.0,0.08,0.44
Joshoewaa,193,2,67.0,22.0,0.02,0.43,0.16,0.06,0.1,0.0,0.01,0.01,0.01,0.0,0.22
JoshuaOliver,134,6,89.0,32.0,0.06,0.25,0.1,0.02,0.0,0.0,0.0,0.03,0.02,0.01,0.5
Joshua_toy,142,9,68.0,26.0,0.04,0.18,0.08,0.0,0.0,0.0,0.02,0.0,0.24,0.12,0.32
Joshuawilliams,160,4,117.0,45.0,0.1,0.22,0.07,0.01,0.04,0.0,0.02,0.01,0.07,0.04,0.43
Joshurawr,141,4,52.0,21.0,0.06,0.3,0.04,0.0,0.05,0.0,0.0,0.0,0.05,0.01,0.49
Joshwa_93,150,5,58.0,23.0,0.01,0.19,0.13,0.08,0.0,0.0,0.0,0.01,0.07,0.02,0.49
JossDude,114,2,14.0,8.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.79
Joule,128,3,78.0,19.0,0.0,0.39,0.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.37
Jowll,157,4,59.0,20.0,0.04,0.06,0.06,0.03,0.04,0.0,0.02,0.01,0.01,0.02,0.71
Jowsuf,81,3,18.0,9.0,0.0,0.81,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.15
Joyce76,167,2,144.0,29.0,0.0,0.24,0.32,0.0,0.04,0.0,0.02,0.04,0.0,0.0,0.35
Joyriders1,107,6,33.0,15.0,0.0,0.01,0.02,0.0,0.41,0.0,0.02,0.0,0.0,0.0,0.54
Jp_op,119,2,12.0,6.0,0.0,0.63,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.14,0.06
Jsm1337,143,11,35.0,14.0,0.0,0.27,0.05,0.0,0.34,0.0,0.01,0.0,0.01,0.0,0.31
Jstep,159,2,75.0,31.0,0.0,0.42,0.01,0.27,0.01,0.0,0.0,0.0,0.0,0.0,0.3
JtotheESSUS,119,2,46.0,18.0,0.1,0.19,0.08,0.0,0.02,0.0,0.12,0.02,0.02,0.05,0.41
JuJuDollie,78,3,27.0,15.0,0.01,0.04,0.09,0.0,0.01,0.0,0.0,0.0,0.04,0.19,0.62
Judas_Iscariot,104,3,29.0,11.0,0.0,0.35,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.58
JudeFtw,137,3,67.0,33.0,0.07,0.23,0.19,0.0,0.01,0.0,0.01,0.01,0.02,0.01,0.45
Juka08,221,3,8.0,6.0,0.0,0.31,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33
Jukesyizacouch,163,6,63.0,32.0,0.0,0.07,0.12,0.01,0.12,0.0,0.0,0.01,0.01,0.15,0.51
JulesT,80,5,6.0,4.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.01
Julian_Whore,140,1,131.0,28.0,0.0,0.2,0.39,0.0,0.02,0.0,0.0,0.06,0.05,0.01,0.27
JuliusOtis,118,6,22.0,10.0,0.0,0.45,0.08,0.11,0.0,0.0,0.0,0.0,0.08,0.0,0.28
Julk,157,4,116.0,28.0,0.07,0.26,0.1,0.02,0.03,0.0,0.05,0.03,0.04,0.07,0.33
JumpHaround,140,3,53.0,24.0,0.17,0.25,0.1,0.0,0.07,0.0,0.01,0.0,0.07,0.06,0.26
JuneNinth,107,7,34.0,18.0,0.22,0.11,0.01,0.02,0.01,0.0,0.07,0.0,0.01,0.0,0.55
JunglemanchiId,63,2,22.0,9.0,0.0,0.08,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Junior4life,87,4,38.0,22.0,0.0,0.1,0.02,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.8
Junipop,99,6,36.0,15.0,0.22,0.05,0.18,0.03,0.0,0.0,0.01,0.0,0.19,0.01,0.3
JusBrothers,140,8,25.0,16.0,0.01,0.11,0.16,0.0,0.07,0.0,0.01,0.0,0.02,0.06,0.56
Jussay,119,6,45.0,22.0,0.0,0.21,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.54
JustAKayee,173,2,86.0,18.0,0.01,0.05,0.62,0.0,0.0,0.0,0.01,0.11,0.01,0.03,0.17
JustAPaperBag,70,9,48.0,22.0,0.01,0.07,0.44,0.0,0.04,0.0,0.0,0.06,0.01,0.0,0.36
JustAnotherGuy2,146,3,85.0,18.0,0.0,0.64,0.02,0.17,0.01,0.0,0.0,0.0,0.12,0.0,0.03
JustFrogs,162,14,117.0,36.0,0.09,0.22,0.29,0.0,0.06,0.0,0.02,0.0,0.01,0.09,0.23
JustJayk,87,1,8.0,5.0,0.06,0.06,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.34,0.28
JustJenita19,173,3,148.0,33.0,0.0,0.16,0.37,0.0,0.01,0.0,0.01,0.06,0.01,0.01,0.38
JustJoshy101,190,2,67.0,25.0,0.11,0.6,0.05,0.01,0.01,0.0,0.02,0.0,0.05,0.03,0.12
JustLainy,173,7,106.0,27.0,0.01,0.28,0.25,0.05,0.0,0.0,0.01,0.03,0.01,0.0,0.36
JustSooz,152,10,27.0,16.0,0.0,0.23,0.24,0.0,0.06,0.0,0.0,0.0,0.0,0.2,0.27
Just_Han,184,1,40.0,19.0,0.12,0.45,0.04,0.0,0.04,0.0,0.01,0.0,0.07,0.0,0.27
JustinAlba,190,4,74.0,20.0,0.0,0.57,0.01,0.08,0.03,0.0,0.0,0.0,0.11,0.02,0.19
Justyware,166,2,66.0,27.0,0.03,0.19,0.04,0.0,0.02,0.0,0.02,0.0,0.08,0.06,0.56
Jvbeach,129,6,78.0,24.0,0.0,0.06,0.41,0.0,0.01,0.0,0.0,0.01,0.0,0.2,0.31
JyotiMishra,118,6,69.0,27.0,0.05,0.2,0.18,0.0,0.02,0.0,0.01,0.13,0.09,0.03,0.3
K-Burn,99,3,10.0,5.0,0.21,0.25,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.21,0.24
K1ttyN,158,2,87.0,21.0,0.06,0.35,0.21,0.01,0.01,0.0,0.0,0.11,0.03,0.01,0.21
K7-ESL,151,4,126.0,38.0,0.02,0.23,0.26,0.0,0.02,0.0,0.02,0.02,0.02,0.05,0.36
K9Boomer,87,3,34.0,11.0,0.01,0.32,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.43
KAInosaur,136,5,19.0,14.0,0.0,0.1,0.07,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.49
KANEKID,114,3,17.0,10.0,0.1,0.62,0.04,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.13
KCKate,93,2,40.0,20.0,0.32,0.18,0.06,0.0,0.2,0.0,0.0,0.01,0.02,0.03,0.16
KENN1E,119,9,28.0,12.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.07,0.07,0.31
KFLester,188,4,52.0,23.0,0.01,0.21,0.0,0.53,0.01,0.0,0.0,0.0,0.0,0.02,0.22
KH11981,159,4,64.0,24.0,0.01,0.18,0.03,0.0,0.0,0.0,0.08,0.01,0.17,0.21,0.31
KISSDemon,120,2,48.0,9.0,0.0,0.32,0.33,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.22
KJfromTokyo,105,8,41.0,17.0,0.0,0.64,0.09,0.0,0.0,0.0,0.03,0.01,0.03,0.02,0.19
KOAM,157,4,71.0,29.0,0.01,0.05,0.01,0.0,0.15,0.0,0.01,0.0,0.0,0.04,0.72
KWAS_0,52,2,23.0,8.0,0.0,0.0,0.33,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.37
KaPOWitsCHRIS,187,2,87.0,28.0,0.0,0.42,0.04,0.34,0.05,0.0,0.0,0.0,0.03,0.0,0.13
KaRmAChAnG,94,7,31.0,19.0,0.01,0.14,0.24,0.0,0.01,0.0,0.01,0.13,0.0,0.0,0.46
Kadabing,154,7,86.0,28.0,0.02,0.06,0.27,0.0,0.11,0.0,0.06,0.0,0.0,0.11,0.36
Kafkae5que,142,5,30.0,17.0,0.0,0.1,0.01,0.04,0.2,0.0,0.0,0.0,0.0,0.06,0.61
Kafuffle,173,6,82.0,29.0,0.02,0.23,0.25,0.0,0.01,0.0,0.01,0.05,0.18,0.08,0.17
Kaglicious,145,5,121.0,37.0,0.02,0.14,0.1,0.0,0.08,0.0,0.01,0.03,0.03,0.1,0.5
Kagutsuchi1,110,9,39.0,17.0,0.03,0.59,0.21,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.13
KaiGalles,88,2,11.0,6.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.06,0.15
Kaidy81,129,3,43.0,22.0,0.0,0.02,0.0,0.05,0.38,0.0,0.0,0.0,0.0,0.02,0.54
Kain_larsen,109,7,16.0,7.0,0.0,0.52,0.09,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.12
Kaiser_Bear,182,5,103.0,34.0,0.01,0.06,0.05,0.01,0.26,0.0,0.0,0.0,0.03,0.0,0.59
Kal-Faegan,176,4,28.0,19.0,0.05,0.31,0.01,0.0,0.06,0.0,0.05,0.0,0.03,0.0,0.49
KaliTheMisfit,72,6,13.0,8.0,0.0,0.07,0.0,0.61,0.12,0.0,0.0,0.0,0.03,0.0,0.17
Kali_Marmite,147,1,87.0,25.0,0.03,0.27,0.1,0.0,0.14,0.0,0.0,0.0,0.12,0.1,0.24
KalinaKBx,55,4,17.0,8.0,0.0,0.36,0.24,0.24,0.0,0.0,0.0,0.0,0.07,0.0,0.09
Kallum_D,147,8,95.0,35.0,0.04,0.2,0.14,0.06,0.06,0.0,0.0,0.0,0.02,0.05,0.42
Kalpamantra,110,2,30.0,18.0,0.01,0.0,0.0,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.7
Kamari_Danae,99,4,55.0,21.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.75
Kamelkuh,123,4,86.0,23.0,0.14,0.13,0.21,0.0,0.0,0.0,0.05,0.0,0.01,0.18,0.28
KamiahPrimrose,160,10,57.0,17.0,0.0,0.39,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Kamilll90,128,2,61.0,34.0,0.02,0.12,0.12,0.0,0.09,0.0,0.06,0.05,0.0,0.01,0.52
Kamitsukenu,139,1,95.0,37.0,0.01,0.37,0.01,0.15,0.03,0.0,0.0,0.01,0.03,0.03,0.36
Kamy--x,142,2,58.0,15.0,0.0,0.01,0.33,0.19,0.0,0.0,0.0,0.12,0.01,0.0,0.34
Kanazawa01,91,4,31.0,15.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.96
KaneEagle,156,4,61.0,25.0,0.03,0.45,0.13,0.0,0.0,0.0,0.04,0.05,0.01,0.03,0.26
KangaroosOnFire,175,6,16.0,7.0,0.0,0.91,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08
Kanon_Ai,78,5,28.0,16.0,0.0,0.28,0.29,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.29
KanyeSVEST,170,2,37.0,21.0,0.02,0.24,0.01,0.06,0.09,0.0,0.05,0.0,0.06,0.02,0.45
Kaos1337,105,3,37.0,16.0,0.0,0.17,0.12,0.2,0.03,0.0,0.0,0.0,0.04,0.0,0.44
Kaoscontrol,120,5,21.0,10.0,0.0,0.06,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.78
KaossTheory,178,4,73.0,23.0,0.03,0.45,0.01,0.02,0.14,0.0,0.02,0.0,0.0,0.02,0.31
Kaotaki,148,2,70.0,24.0,0.0,0.11,0.09,0.5,0.03,0.0,0.0,0.0,0.01,0.0,0.26
KaptainKibosh,142,2,65.0,32.0,0.0,0.07,0.16,0.05,0.15,0.0,0.0,0.0,0.05,0.0,0.52
Kar1na,183,2,119.0,36.0,0.04,0.38,0.05,0.02,0.04,0.0,0.0,0.01,0.05,0.0,0.4
KaraB92,124,10,20.0,8.0,0.16,0.01,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
Karabius,159,2,30.0,16.0,0.1,0.07,0.14,0.0,0.21,0.0,0.0,0.0,0.01,0.01,0.47
Kardiogramm,142,3,107.0,37.0,0.04,0.22,0.16,0.01,0.15,0.0,0.0,0.0,0.06,0.01,0.35
Karen1074,175,6,18.0,9.0,0.0,0.64,0.22,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.05
KarenJunkie22,178,3,81.0,16.0,0.01,0.44,0.26,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.25
KarlLawson,151,3,101.0,29.0,0.07,0.19,0.26,0.0,0.03,0.0,0.01,0.04,0.02,0.01,0.36
KarlStocker17,183,7,25.0,14.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.09,0.05,0.1
Karl_Peel,61,2,18.0,9.0,0.0,0.13,0.03,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.34
Karlos96,104,5,75.0,18.0,0.01,0.48,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.23
KarmaKollapse,165,5,29.0,15.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.17
Karmabelle,132,5,109.0,39.0,0.06,0.2,0.12,0.01,0.0,0.0,0.03,0.02,0.0,0.06,0.49
Karmicnull,143,4,49.0,15.0,0.01,0.13,0.59,0.01,0.0,0.0,0.0,0.0,0.06,0.01,0.2
Karpppy,137,6,16.0,7.0,0.0,0.01,0.09,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.66
Kasash,125,6,5.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.42
Kasera,52,6,22.0,10.0,0.0,0.0,0.69,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.27
Kasey_Peters,163,4,79.0,26.0,0.0,0.05,0.13,0.0,0.02,0.0,0.0,0.06,0.01,0.0,0.72
Kaskade80,138,2,119.0,34.0,0.01,0.15,0.29,0.01,0.05,0.0,0.01,0.04,0.0,0.01,0.43
Kaswa,138,3,129.0,40.0,0.04,0.28,0.24,0.0,0.02,0.0,0.07,0.01,0.02,0.07,0.25
Kaszi46,150,14,75.0,29.0,0.0,0.08,0.0,0.02,0.34,0.0,0.01,0.0,0.02,0.0,0.53
Kat_Angel,135,2,24.0,10.0,0.24,0.46,0.13,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.13
Kat_VIP_88,85,2,46.0,15.0,0.0,0.22,0.56,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16
Katamariheroes,125,2,63.0,30.0,0.01,0.03,0.15,0.0,0.06,0.0,0.01,0.02,0.0,0.1,0.62
Katamouth,65,5,10.0,9.0,0.0,0.02,0.02,0.49,0.05,0.0,0.0,0.0,0.0,0.0,0.43
KateHawes,154,11,85.0,31.0,0.05,0.23,0.31,0.0,0.03,0.0,0.03,0.0,0.01,0.08,0.25
KateMave,172,6,105.0,38.0,0.02,0.06,0.19,0.0,0.19,0.0,0.05,0.02,0.02,0.2,0.26
KatePractice,116,2,19.0,14.0,0.03,0.03,0.15,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.29
Katie-Jane,108,3,92.0,36.0,0.01,0.07,0.31,0.0,0.19,0.0,0.06,0.01,0.01,0.01,0.33
Katorevenge,137,2,61.0,20.0,0.0,0.05,0.02,0.08,0.01,0.0,0.0,0.02,0.02,0.0,0.79
KatrinaRLondon,119,3,104.0,46.0,0.03,0.11,0.12,0.03,0.08,0.0,0.02,0.01,0.03,0.03,0.54
KatronM,125,9,72.0,27.0,0.22,0.23,0.22,0.0,0.06,0.0,0.02,0.0,0.01,0.1,0.14
Katterson,130,7,81.0,23.0,0.0,0.43,0.16,0.01,0.02,0.0,0.0,0.0,0.05,0.0,0.34
Kave1984,58,1,9.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.22
Kawww,90,2,37.0,19.0,0.18,0.33,0.04,0.0,0.1,0.0,0.0,0.0,0.01,0.01,0.32
KayakingCabble,132,3,46.0,28.0,0.0,0.17,0.16,0.0,0.01,0.0,0.02,0.05,0.14,0.0,0.45
Kaygrub,59,5,13.0,8.0,0.17,0.73,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.0
Kayhema,124,2,51.0,15.0,0.0,0.0,0.07,0.0,0.11,0.0,0.0,0.15,0.0,0.0,0.66
KayleeClare,90,5,13.0,7.0,0.0,0.04,0.21,0.43,0.0,0.0,0.0,0.01,0.0,0.0,0.3
KayleighMarieS,183,3,37.0,22.0,0.0,0.26,0.24,0.0,0.12,0.0,0.03,0.0,0.01,0.0,0.34
KayleighMc88,174,2,108.0,35.0,0.02,0.2,0.32,0.0,0.04,0.0,0.01,0.06,0.02,0.03,0.3
KayoDot,152,2,96.0,29.0,0.01,0.16,0.14,0.0,0.02,0.0,0.03,0.02,0.0,0.3,0.32
KayzanLenn,114,3,8.0,5.0,0.0,0.0,0.57,0.0,0.11,0.0,0.28,0.0,0.0,0.0,0.04
Kazimierz,194,2,9.0,7.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.24
Kazumuri,147,5,45.0,21.0,0.0,0.37,0.1,0.34,0.0,0.0,0.0,0.0,0.01,0.0,0.17
Kazzerscout,194,3,24.0,10.0,0.0,0.01,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.73
Kbharti,138,4,60.0,29.0,0.04,0.2,0.22,0.01,0.04,0.0,0.07,0.01,0.0,0.07,0.35
Kcriton,175,4,99.0,35.0,0.02,0.3,0.04,0.16,0.03,0.0,0.01,0.0,0.05,0.02,0.37
Kdapro,118,3,13.0,9.0,0.0,0.28,0.21,0.28,0.0,0.0,0.0,0.0,0.14,0.01,0.08
Kee440,182,2,75.0,16.0,0.07,0.21,0.18,0.0,0.0,0.0,0.04,0.04,0.04,0.03,0.39
Keefj,131,4,63.0,22.0,0.11,0.38,0.0,0.07,0.11,0.0,0.02,0.0,0.03,0.02,0.26
KeefysPancreas,166,4,36.0,24.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.01,0.85
Keera_Envenomed,85,4,11.0,6.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keesher,168,9,44.0,19.0,0.01,0.27,0.06,0.03,0.07,0.0,0.01,0.05,0.02,0.08,0.41
Keftedoula,173,2,13.0,10.0,0.0,0.08,0.13,0.0,0.03,0.0,0.0,0.0,0.28,0.0,0.48
Kei-o,140,13,79.0,23.0,0.04,0.23,0.28,0.0,0.11,0.0,0.0,0.01,0.01,0.01,0.31
KeirKnight,133,8,38.0,18.0,0.04,0.2,0.22,0.08,0.0,0.0,0.02,0.0,0.02,0.01,0.41
KeirP07,192,3,113.0,29.0,0.12,0.43,0.07,0.0,0.04,0.0,0.06,0.0,0.09,0.05,0.14
Keirico,74,2,19.0,11.0,0.0,0.31,0.03,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.24
KeithJenner,199,2,11.0,4.0,0.0,0.57,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
KeithJones,51,2,43.0,21.0,0.02,0.1,0.08,0.0,0.02,0.0,0.1,0.0,0.1,0.27,0.31
KeithStandring,156,4,45.0,17.0,0.04,0.19,0.04,0.05,0.01,0.0,0.0,0.0,0.3,0.1,0.28
Keithology,150,2,39.0,14.0,0.04,0.49,0.29,0.0,0.01,0.0,0.0,0.01,0.03,0.01,0.13
KellehBeans,104,2,76.0,34.0,0.0,0.13,0.14,0.23,0.04,0.0,0.01,0.03,0.0,0.07,0.35
Kelvindv,138,2,21.0,12.0,0.0,0.45,0.0,0.18,0.12,0.0,0.0,0.0,0.01,0.0,0.25
Kemosabi2,120,2,56.0,22.0,0.01,0.2,0.16,0.0,0.03,0.0,0.07,0.2,0.01,0.03,0.28
Ken_Oh,121,4,47.0,18.0,0.0,0.16,0.01,0.64,0.0,0.0,0.0,0.0,0.12,0.02,0.04
Kennifer83,122,2,40.0,25.0,0.02,0.1,0.0,0.01,0.19,0.0,0.06,0.0,0.01,0.22,0.4
KennyMac1990,170,12,45.0,15.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.8
KennySim,125,5,15.0,10.0,0.0,0.38,0.22,0.21,0.11,0.0,0.0,0.0,0.07,0.0,0.02
KennyWins,165,4,8.0,7.0,0.02,0.62,0.23,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.01
KennyandFiona,171,3,27.0,14.0,0.0,0.49,0.01,0.03,0.0,0.0,0.0,0.0,0.33,0.1,0.04
Kensh0rz,134,8,69.0,21.0,0.0,0.74,0.07,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.11
KerbMkII,144,2,107.0,40.0,0.01,0.15,0.04,0.0,0.25,0.0,0.01,0.0,0.01,0.01,0.53
Kergozou,146,2,38.0,18.0,0.08,0.12,0.12,0.0,0.12,0.0,0.0,0.02,0.0,0.05,0.49
Kernowz,118,4,51.0,10.0,0.04,0.11,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.56
KerrazY,176,4,52.0,12.0,0.0,0.38,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.02
KerriSMURF,90,9,36.0,14.0,0.01,0.47,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1
KerryAnnH_,162,4,110.0,27.0,0.0,0.05,0.3,0.0,0.0,0.0,0.01,0.08,0.0,0.09,0.48
Kershlaus91,115,1,34.0,18.0,0.0,0.12,0.0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.75
KeturahKhaos,159,7,91.0,23.0,0.0,0.14,0.19,0.16,0.0,0.0,0.0,0.09,0.01,0.0,0.4
KevinClarkee,147,5,60.0,28.0,0.05,0.22,0.29,0.01,0.04,0.0,0.01,0.01,0.01,0.0,0.37
KevinJHatton,136,9,28.0,18.0,0.07,0.16,0.07,0.0,0.42,0.0,0.0,0.0,0.02,0.0,0.25
Kevlar64,163,2,96.0,32.0,0.04,0.09,0.34,0.01,0.0,0.0,0.05,0.01,0.08,0.02,0.38
Kevmann16,120,3,21.0,15.0,0.02,0.45,0.22,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.21
Kevsgreat,126,3,99.0,35.0,0.12,0.47,0.0,0.06,0.02,0.0,0.02,0.0,0.12,0.01,0.19
Key_Eye,143,8,39.0,22.0,0.0,0.21,0.15,0.1,0.29,0.0,0.0,0.0,0.01,0.0,0.24
Kezman85,155,3,46.0,14.0,0.43,0.26,0.04,0.01,0.03,0.0,0.04,0.0,0.04,0.01,0.15
KharBevNor,162,2,78.0,37.0,0.0,0.54,0.02,0.12,0.01,0.0,0.0,0.0,0.02,0.06,0.23
Khetti,146,10,71.0,19.0,0.0,0.1,0.01,0.75,0.01,0.0,0.0,0.0,0.0,0.0,0.13
Khimari,152,8,35.0,13.0,0.04,0.24,0.1,0.0,0.0,0.0,0.06,0.05,0.0,0.38,0.13
Khrono,103,10,51.0,27.0,0.02,0.03,0.03,0.01,0.08,0.0,0.01,0.01,0.02,0.0,0.8
Khurs,159,2,65.0,26.0,0.0,0.31,0.09,0.11,0.01,0.0,0.0,0.01,0.01,0.03,0.43
KiMdOm,168,4,95.0,25.0,0.08,0.27,0.35,0.0,0.03,0.0,0.0,0.03,0.01,0.04,0.2
Kid-Nothing,132,7,91.0,41.0,0.01,0.05,0.15,0.02,0.11,0.0,0.01,0.02,0.02,0.0,0.62
Kid-x,115,16,41.0,21.0,0.02,0.36,0.2,0.12,0.03,0.0,0.0,0.0,0.02,0.01,0.25
KidADan,174,5,49.0,13.0,0.03,0.26,0.52,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.07
KidKayos,161,2,85.0,17.0,0.0,0.07,0.07,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.83
KidPhonic,149,2,89.0,39.0,0.03,0.15,0.03,0.0,0.05,0.0,0.01,0.0,0.12,0.0,0.62
KidVector,151,4,108.0,42.0,0.01,0.06,0.04,0.01,0.26,0.0,0.02,0.01,0.0,0.06,0.54
KieranRees,121,4,68.0,22.0,0.09,0.14,0.03,0.02,0.21,0.0,0.01,0.0,0.01,0.0,0.48
KieranSnell69,143,11,52.0,27.0,0.04,0.05,0.13,0.0,0.11,0.0,0.19,0.0,0.0,0.01,0.47
Kieranishere,162,8,104.0,40.0,0.02,0.18,0.1,0.0,0.14,0.0,0.02,0.01,0.06,0.02,0.44
Kieranized,88,2,48.0,27.0,0.24,0.07,0.25,0.0,0.07,0.0,0.01,0.0,0.05,0.02,0.3
Kieransd,164,3,49.0,21.0,0.08,0.52,0.02,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.34
KierenB,121,5,43.0,26.0,0.08,0.18,0.2,0.01,0.02,0.0,0.01,0.01,0.01,0.0,0.49
Kierensfaroes,127,3,17.0,9.0,0.0,0.67,0.12,0.0,0.03,0.0,0.02,0.0,0.0,0.15,0.02
Kiewee123,184,2,117.0,23.0,0.02,0.23,0.29,0.0,0.0,0.0,0.01,0.11,0.01,0.01,0.33
Kigan,87,6,12.0,7.0,0.0,0.14,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.51
Kikaboka,77,6,17.0,11.0,0.1,0.23,0.32,0.0,0.13,0.0,0.04,0.0,0.0,0.06,0.1
Kiki_P,163,9,20.0,9.0,0.0,0.41,0.01,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.38
KillMorris,174,6,66.0,33.0,0.01,0.25,0.13,0.0,0.2,0.0,0.01,0.0,0.03,0.01,0.36
Killer5834,170,2,110.0,24.0,0.0,0.32,0.41,0.01,0.01,0.0,0.0,0.03,0.05,0.01,0.17
KillerOtaku,184,2,16.0,7.0,0.0,0.42,0.0,0.47,0.09,0.0,0.0,0.0,0.0,0.0,0.02
Killer_McHann,151,3,81.0,34.0,0.01,0.25,0.07,0.04,0.03,0.0,0.03,0.09,0.09,0.1,0.29
Killertom63,150,1,117.0,38.0,0.0,0.09,0.04,0.01,0.06,0.0,0.01,0.0,0.02,0.02,0.76
Killertron,154,3,90.0,37.0,0.01,0.16,0.05,0.01,0.08,0.0,0.01,0.01,0.01,0.01,0.64
KimC86,116,8,102.0,29.0,0.03,0.18,0.31,0.0,0.03,0.0,0.03,0.05,0.02,0.07,0.27
